Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	AIRMASS	WMSHUMID	CCDATEMP	 CCD-TEMP	EXPTIME	RA	DEC	AIR	DQUALITY	FOCPOSN	MOONFRAC	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_T4	rel_flux_C5	rel_flux_C6	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_T4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_T4	rel_flux_SNR_C5	rel_flux_SNR_C6	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_T4	Y(IJ)_T4	X(FITS)_T4	Y(FITS)_T4	RA_T4	DEC_T4	Source-Sky_T4	Source_Error_T4	Source_SNR_T4	Peak_T4	Mean_T4	Sky/Pixel_T4	FWHM_T4	Width_T4	X-Width_T4	Y-Width_T4	Angle_T4	Roundness_T4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	rel_flux_T1_n	rel_flux_err_T1_n
ogg2m001-ep03-20210522-0248-e91.fits	94	0	59358.045790	2459358.045790	2459358.050158	1.205668	40.200000	-55	NaN	83	16.352040	31.578641	NaN	NaN	1.995522	0.871197	9.891073	15	30	45	0.087183	0.684864	0.191732	0.578081	0.646427	0.041678	0.000108	0.000422	0.000166	0.000282	0.000400	0.000091	806.574899	1624.781810	1153.861413	2049.092511	1616.297425	459.793094	13173462.205600	4028.697141	1030.986052	1037.697635	1031.486052	1010.802365	16.351999	31.577619	1148504.085979	706.858347	1379.928796	832.292281	17778.265625	1624.800911	726.440681	2983	9.806528	9.884787	9.880738	9.888836	45.886454	0.999299	1879.520693	896.278940	1880.020693	1152.221060	16.347049	31.587895	5354750.632472	2473.597621	2164.762202	91319.140625	7575.422508	736.558857	9.365021	9.698399	9.413240	9.983557	72.201583	0.994779	1971.358501	1218.518570	1971.858501	829.981430	16.346522	31.563860	2119419.073084	1697.996894	1248.187839	35974.019531	2998.364640	728.883890	9.753102	9.770813	9.379717	10.161909	74.330109	0.991243	96.714821	1349.682842	97.214821	698.817158	16.357451	31.554613	7615326.462897	2896.218428	2629.403359	107481.257812	10773.483110	739.491340	10.129624	10.040263	10.130189	9.950337	19.903679	0.999456	187.417821	1963.437083	187.917821	85.062917	16.356933	31.508871	5172219.384645	2437.296108	2122.113668	73389.281250	7317.193616	737.661981	10.402068	10.187678	10.107524	10.267831	62.093054	0.999216	1395.524402	1494.638686	1396.024402	553.861314	16.349885	31.543474	527073.115399	1134.949203	464.402384	9325.054688	745.655926	726.146105	9.890096	9.757080	9.530470	9.983690	72.229338	0.996745	0.996117	0.001235
ogg2m001-ep03-20210522-0249-e91.fits	95	0	59358.046811	2459358.046811	2459358.051179	1.210086	40.600000	-55	NaN	83	16.352042	31.578633	NaN	NaN	1.994855	0.871275	9.899283	15	30	45	0.087207	0.684401	0.191518	0.578078	0.647025	0.041779	0.000108	0.000422	0.000166	0.000282	0.000401	0.000091	805.170257	1623.600263	1153.675312	2047.988625	1615.394075	460.543637	13155250.851138	4025.409561	1031.331013	1037.558557	1031.831013	1010.941443	16.351999	31.577621	1147235.510856	706.858347	1380.914342	830.779634	16820.537109	1623.006244	723.369865	2983	9.834649	9.904094	9.909648	9.898541	44.019086	0.998927	1879.879138	896.146760	1880.379138	1152.353240	16.347049	31.587897	5345206.040566	2472.027903	2162.275771	87562.359375	7561.919673	734.162719	9.303844	9.729843	9.471828	9.987857	67.041403	0.994197	1971.699147	1218.403118	1972.199147	830.096882	16.346522	31.563860	2114498.297557	1694.173344	1248.100323	34621.027344	2991.403166	726.574334	9.538282	9.732928	9.359898	10.105957	70.439104	0.990266	97.087652	1349.529915	97.587652	698.970085	16.357451	31.554615	7604756.686011	2893.704846	2628.034679	102805.937500	10758.529934	737.502303	10.277671	10.097938	10.259433	9.936442	4.154367	0.998956	187.766525	1963.316589	188.266525	85.183411	16.356934	31.508870	5167971.828342	2436.500833	2121.063025	71571.945312	7311.184553	736.602073	10.517202	10.234925	10.196350	10.273501	54.637594	0.999479	1395.891449	1494.493060	1396.391449	554.006940	16.349885	31.543476	527574.684672	1134.125458	465.181943	8593.957031	746.365501	723.434732	9.924047	9.907249	9.727824	10.086673	64.422571	0.996667	0.996395	0.001237
ogg2m001-ep03-20210522-0250-e91.fits	96	0	59358.047832	2459358.047832	2459358.052200	1.214576	41.000000	-55	NaN	83	16.352043	31.578615	NaN	NaN	1.994855	0.871353	10.218960	15	30	45	0.086905	0.684454	0.191693	0.577919	0.646626	0.041785	0.000108	0.000422	0.000166	0.000282	0.000401	0.000091	803.349606	1622.475866	1153.145245	2046.431361	1614.004152	460.591890	13137776.115114	4023.006599	1031.534196	1037.318228	1032.034196	1011.181772	16.351999	31.577621	1141734.120552	706.858347	1377.543095	828.819167	16862.669922	1615.223369	721.529979	3007	10.185705	10.201994	10.324466	10.079522	30.964854	0.997397	1880.040992	895.910633	1880.540992	1152.589367	16.347049	31.587897	5338350.403756	2470.328187	2160.988338	78977.742188	7552.220931	730.902870	9.846122	10.033295	9.897561	10.169029	56.266679	0.995017	1971.864738	1218.167475	1972.364738	830.332525	16.346522	31.563860	2113313.671881	1693.908715	1247.595961	31747.574219	2989.727264	723.517655	9.847508	10.052085	9.792783	10.311387	62.743680	0.992112	97.264122	1349.301054	97.764122	699.198946	16.357451	31.554613	7592568.511049	2891.318995	2625.987836	103918.937500	10741.287194	734.988984	10.549590	10.409937	10.667978	10.151897	9.413625	0.997260	187.949349	1963.112360	188.449349	85.387640	16.356934	31.508867	5159173.411162	2435.140432	2118.634861	66633.046875	7298.737339	733.551822	10.638490	10.555085	10.648792	10.461379	30.396096	0.998676	1396.084682	1494.248014	1396.584682	554.251986	16.349885	31.543476	526938.628314	1132.618686	465.239215	7804.191406	745.465666	721.579759	10.246347	10.218439	10.210026	10.226851	45.950676	0.997537	0.992936	0.001236
ogg2m001-ep03-20210522-0251-e91.fits	97	0	59358.048853	2459358.048853	2459358.053222	1.219138	41.500000	-55	NaN	83	16.352040	31.578637	NaN	NaN	1.992905	0.871431	9.833914	15	30	45	0.087059	0.684952	0.191716	0.577440	0.646822	0.041499	0.000108	0.000422	0.000166	0.000282	0.000401	0.000090	805.203401	1623.330647	1153.694031	2046.553233	1614.937770	459.332072	13130158.866012	4018.436250	1031.030536	1037.615713	1031.530536	1010.884287	16.351999	31.577621	1143099.530154	706.858347	1375.860014	830.825461	17788.316406	1617.155028	711.789299	2984	9.692612	9.955026	10.064026	9.846026	36.049214	0.994926	1879.590093	896.171545	1880.090093	1152.328455	16.347049	31.587898	5337557.045902	2468.711463	2162.082174	84801.773438	7551.098559	722.170760	9.304246	9.752115	9.623548	9.880682	53.345540	0.991575	1971.434297	1218.443355	1971.934297	830.056645	16.346522	31.563860	2112299.049050	1692.320272	1248.167433	33038.625000	2988.291866	715.132977	9.598625	9.805331	9.564568	10.046093	58.853768	0.988858	96.743142	1349.592037	97.243142	698.907963	16.357451	31.554616	7581881.055529	2888.004716	2625.300787	104370.046875	10726.167537	727.505070	10.160381	10.135220	10.320618	9.949821	24.305168	0.996940	187.433695	1963.426848	187.933695	85.073152	16.356934	31.508868	5157130.994279	2432.628283	2119.983160	70375.093750	7295.847910	725.756333	10.333429	10.254124	10.270481	10.237768	43.433661	0.996592	1395.574886	1494.564583	1396.074886	553.935417	16.349885	31.543474	523171.776781	1127.681401	463.935803	8586.658203	740.136661	711.855654	9.914190	9.840850	9.728549	9.953151	52.689051	0.992595	0.994700	0.001235
ogg2m001-ep03-20210522-0252-e91.fits	98	0	59358.049875	2459358.049875	2459358.054243	1.223775	42.200000	-55	NaN	83	16.352044	31.578601	NaN	NaN	1.992905	0.871509	10.418617	15	30	45	0.087114	0.685105	0.191748	0.577281	0.646352	0.041604	0.000108	0.000423	0.000167	0.000283	0.000402	0.000091	804.313906	1618.058515	1149.805240	2039.428635	1609.575972	459.272727	13028820.499045	4000.364236	1031.745797	1037.200313	1032.245797	1011.299687	16.351999	31.577616	1134998.334444	706.858347	1367.430806	830.022499	14008.352539	1605.694181	700.340812	2972	10.281824	10.891976	10.910755	10.873196	43.120737	0.997233	1880.418972	895.755818	1880.918972	1152.744182	16.347049	31.587890	5297064.462834	2458.000356	2155.029982	67422.476562	7493.813272	711.851115	10.039237	10.599787	10.322839	10.876736	64.038632	0.992830	1972.232168	1217.963678	1972.732168	830.536322	16.346522	31.563860	2096288.144513	1685.223271	1243.923094	26998.072266	2965.641070	703.985536	10.082446	10.648015	10.270662	11.025368	66.745093	0.989421	97.463919	1349.190062	97.963919	699.309938	16.357450	31.554616	7521292.198619	2875.392265	2615.744742	84553.671875	10640.451839	714.073073	10.696806	11.014684	11.106262	10.923107	32.995541	0.998330	188.177761	1963.019619	188.677761	85.480381	16.356933	31.508875	5115068.536755	2421.319678	2112.512686	56447.980469	7236.341706	712.171780	10.958067	11.139384	11.072477	11.206290	52.014773	0.997545	1396.350163	1494.149160	1396.850163	554.350840	16.349885	31.543474	520399.354943	1121.776186	463.906581	6883.074219	736.214486	699.181142	10.453321	10.845314	10.718935	10.971693	55.148014	0.995487	0.995332	0.001237
ogg2m001-ep03-20210522-0253-e91.fits	99	0	59358.050896	2459358.050896	2459358.055264	1.228488	42.899000	-55	NaN	83	16.352039	31.578631	NaN	NaN	1.991390	0.871574	10.441844	15	30	45	0.087065	0.684845	0.191286	0.577272	0.646782	0.041884	0.000108	0.000422	0.000166	0.000282	0.000401	0.000090	807.038506	1622.501833	1153.131566	2044.744980	1614.256764	464.321839	13083209.738841	4005.066229	1030.809739	1037.474592	1031.309739	1011.025408	16.352000	31.577625	1139088.699120	706.858347	1367.690962	832.855324	15734.247070	1611.480863	693.793685	2982	10.301376	10.450528	10.461700	10.439356	33.371064	0.999971	1879.381732	896.050362	1879.881732	1152.449638	16.347049	31.587903	5317978.853099	2462.443351	2159.635003	71004.960938	7523.401082	704.011036	10.159625	10.369253	10.160141	10.578364	74.543907	0.997792	1971.199334	1218.312878	1971.699334	830.187122	16.346522	31.563865	2100781.473260	1683.986616	1247.504851	28577.474609	2971.997830	695.643128	10.223747	10.355903	10.039496	10.672310	76.685366	0.995336	96.562502	1349.474515	97.062502	699.025485	16.357451	31.554616	7552568.948684	2880.562170	2621.907983	97671.742188	10684.699389	708.647796	10.624072	10.612401	10.699870	10.524932	347.967172	0.999674	187.252498	1963.267415	187.752498	85.232585	16.356934	31.508869	5138496.614675	2425.689012	2118.365788	61170.062500	7269.485656	708.124045	10.860657	10.716601	10.633285	10.799918	78.222933	0.999712	1395.347088	1494.459084	1395.847088	554.040916	16.349885	31.543475	525952.797808	1121.227068	469.086783	7457.182617	744.071001	691.965323	10.481585	10.458051	10.334322	10.581780	68.417928	0.998948	0.994767	0.001233
ogg2m001-ep03-20210522-0254-e91.fits	100	0	59358.051917	2459358.051917	2459358.056285	1.233276	43.500000	-55	NaN	83	16.352044	31.578598	NaN	NaN	1.991390	0.871653	10.777743	15	30	45	0.087111	0.684295	0.191383	0.577324	0.647516	0.041727	0.000108	0.000422	0.000166	0.000282	0.000401	0.000090	808.278660	1623.470869	1154.266617	2045.579154	1615.503298	463.902297	13075459.966084	3999.866323	1031.664764	1037.057761	1032.164764	1011.442239	16.351999	31.577623	1139010.252846	706.858347	1365.424816	834.180132	14707.068359	1611.369884	688.865602	3050	10.730542	10.581598	10.599177	10.564019	42.676224	0.998319	1880.138373	895.698715	1880.638373	1152.801285	16.347049	31.587895	5312293.931388	2459.102258	2160.257433	67784.140625	7515.358563	700.933055	10.544133	10.408023	10.156786	10.659260	64.584830	0.994165	1971.973655	1217.911861	1972.473655	830.588139	16.346522	31.563861	2100434.561932	1681.955633	1248.804975	27044.150391	2971.507050	692.242856	10.636110	10.424117	10.065226	10.783008	68.259350	0.991016	97.359539	1349.067639	97.859539	699.432361	16.357451	31.554614	7548771.159458	2878.493316	2622.473054	87276.843750	10679.326616	703.562946	10.929128	10.727230	10.849643	10.604817	20.515987	0.999085	188.034939	1962.861343	188.534939	85.638657	16.356934	31.508868	5138990.890562	2423.600042	2120.395610	59802.210938	7270.184913	701.549482	11.097573	10.811981	10.787872	10.836089	48.727655	0.998819	1396.155171	1494.044006	1396.655171	554.455994	16.349885	31.543473	523740.582201	1117.557502	468.647547	7024.272461	740.941356	688.658307	10.728971	10.470363	10.303755	10.636971	61.278876	0.996505	0.995288	0.001231
ogg2m001-ep03-20210522-0255-e91.fits	101	0	59358.052939	2459358.052939	2459358.057307	1.238155	43.899000	-55	NaN	83	16.352042	31.578631	NaN	NaN	1.989273	0.871732	10.413617	15	30	45	0.087309	0.685135	0.191439	0.577631	0.646259	0.041866	0.000108	0.000422	0.000166	0.000282	0.000400	0.000090	809.267258	1623.180712	1154.636456	2045.097838	1614.561998	465.692287	13058569.664588	3995.641777	1031.374406	1037.541332	1031.874406	1010.958668	16.351999	31.577621	1140126.539840	706.858347	1364.963552	835.279842	16088.766602	1612.949107	683.961212	3058	10.358764	10.461732	10.241367	10.682098	274.031196	0.998191	1879.899863	896.143165	1880.399863	1152.356835	16.347049	31.587895	5309297.073337	2457.627561	2160.334282	77771.867188	7511.118876	692.974148	9.976740	10.315644	9.857407	10.773881	84.793576	0.991872	1971.716658	1218.414502	1972.216658	830.085498	16.346523	31.563858	2098231.435948	1679.453935	1249.353372	31455.033203	2968.390265	685.322195	10.156985	10.330803	9.770599	10.891008	83.068080	0.987594	97.072507	1349.543914	97.572507	698.956086	16.357451	31.554615	7543040.233340	2876.983951	2621.856903	98442.468750	10671.219014	697.722277	10.641845	10.574468	10.424490	10.724445	285.136589	0.998922	187.778762	1963.337661	188.278762	85.162339	16.356934	31.508871	5126302.442450	2420.907914	2117.512365	66387.453125	7252.234431	696.111078	10.832003	10.704282	10.380383	11.028181	271.374610	0.996336	1395.944602	1494.508877	1396.444602	553.991123	16.349885	31.543474	524738.712853	1115.284418	470.497663	7917.451660	742.353422	682.089368	10.515363	10.471681	10.108719	10.834642	86.705691	0.995142	0.997552	0.001233
ogg2m001-ep03-20210522-0256-e91.fits	102	0	59358.053960	2459358.053960	2459358.058328	1.243112	44.100000	-55	NaN	83	16.352035	31.578420	NaN	NaN	1.995122	0.871811	10.545069	15	30	45	0.087280	0.684395	0.191471	0.577385	0.646995	0.041830	0.000108	0.000422	0.000166	0.000283	0.000401	0.000090	809.056037	1621.738653	1153.536352	2042.762050	1613.472491	465.726249	13029330.127199	3989.761050	1030.940937	1037.169429	1031.440937	1011.330571	16.351995	31.577437	1137198.395218	706.858347	1361.768218	835.089540	16026.580078	1608.806630	679.543944	3153	10.463166	10.625936	10.391280	10.860592	68.254731	0.996297	1879.434081	895.821532	1879.934081	1152.678468	16.347045	31.587698	5294013.556332	2453.593834	2157.656855	77190.343750	7489.497123	690.579808	10.216810	10.417738	9.906255	10.929221	74.551873	0.986968	1971.253197	1218.073055	1971.753197	830.426945	16.346519	31.563661	2093829.071675	1677.596123	1248.112727	31664.806641	2962.162193	682.805977	10.308464	10.459825	9.866489	11.053162	75.754839	0.983444	96.654386	1349.164342	97.154386	699.335658	16.357447	31.554441	7522943.026639	2873.290772	2618.232411	96351.710938	10642.787283	695.941577	10.794630	10.763621	10.588775	10.938467	73.259620	0.998484	187.358962	1962.975131	187.858962	85.524869	16.356930	31.508694	5118357.918968	2418.207698	2116.591525	68723.843750	7240.995229	693.454990	10.955785	10.877793	10.532585	11.223000	74.785257	0.994593	1395.494844	1494.155613	1395.994844	554.344387	16.349881	31.543284	523129.580224	1111.761353	470.541253	7672.051270	740.076965	679.582966	10.531557	10.595813	10.176705	11.014921	76.336561	0.992096	0.997223	0.001233
ogg2m001-ep03-20210522-0257-e91.fits	103	0	59358.054982	2459358.054982	2459358.059350	1.248133	44.399000	-55	NaN	83	16.352044	31.578589	NaN	NaN	1.989387	0.871890	11.069820	15	30	45	0.087355	0.684332	0.191393	0.577117	0.646986	0.041917	0.000108	0.000424	0.000167	0.000284	0.000403	0.000090	807.079400	1614.800375	1149.421590	2034.300651	1606.744029	463.452681	12929748.729415	3976.055317	1031.691427	1036.928056	1032.191427	1011.571944	16.352000	31.577624	1129480.848474	706.858347	1355.680598	833.146724	11860.969727	1597.888535	671.490843	2972	10.921189	11.237473	11.183282	11.291665	54.324432	0.999090	1880.201695	895.552763	1880.701695	1152.947237	16.347049	31.587899	5253262.065276	2445.504111	2148.130539	56978.441406	7431.845556	684.552484	10.760456	11.062010	10.778647	11.345373	72.514636	0.996096	1972.027523	1217.790768	1972.527523	830.709232	16.346523	31.563863	2077118.698418	1669.926337	1243.838517	22987.587891	2938.521851	676.726074	10.742204	11.090721	10.694709	11.486733	74.667251	0.993125	97.462505	1348.892613	97.962505	699.607387	16.357451	31.554618	7461980.091548	2861.713178	2607.522008	75911.468750	10556.542372	691.010895	11.295297	11.332172	11.365457	11.298887	33.021252	0.999791	188.189374	1962.715288	188.689374	85.784712	16.356933	31.508869	5079197.083636	2409.510108	2107.979156	49699.070312	7185.593980	688.962782	11.727603	11.473949	11.343610	11.604287	65.252825	0.998777	1396.229792	1493.857202	1396.729792	554.642798	16.349885	31.543479	520170.882086	1110.915207	468.236350	5955.842773	735.891263	671.728147	10.972170	11.186384	11.024621	11.348147	66.456942	0.998197	0.998083	0.001237
ogg2m001-ep03-20210522-0258-e91.fits	104	0	59358.056005	2459358.056005	2459358.060373	1.253235	44.299000	-55	NaN	83	16.352040	31.578601	NaN	NaN	1.996758	0.871969	11.300597	15	30	45	0.087127	0.685936	0.191415	0.577392	0.645480	0.041890	0.000108	0.000425	0.000167	0.000284	0.000403	0.000090	803.344463	1612.459805	1146.598065	2030.796066	1603.651783	464.040018	12868080.557635	3963.550592	1031.051285	1037.108603	1031.551285	1011.391397	16.351999	31.577622	1121152.949178	706.858347	1352.207351	829.127980	12243.998047	1586.106967	663.971096	3077	11.110736	11.284218	11.033757	11.534678	69.273888	0.996496	1879.517554	895.741193	1880.017554	1152.758807	16.347049	31.587896	5235476.029991	2439.358792	2146.250911	56425.820312	7406.683463	675.874744	10.971154	11.220182	10.744679	11.695686	73.592283	0.989865	1971.338348	1217.966918	1971.838348	830.533082	16.346523	31.563861	2067410.086747	1666.511972	1240.561197	22097.320312	2924.786975	667.866838	11.034597	11.239406	10.679241	11.799571	74.315423	0.986439	96.798958	1349.122775	97.298958	699.377225	16.357451	31.554613	7429932.494167	2854.511257	2602.873776	72859.937500	10511.204296	680.538650	11.500989	11.516924	11.345018	11.688830	76.365478	0.998873	187.466424	1962.917200	187.966424	85.582800	16.356934	31.508867	5047820.077659	2400.906256	2102.464461	48241.867188	7141.204597	676.603673	11.826297	11.633755	11.315890	11.951621	76.154971	0.996197	1395.583114	1494.053353	1396.083114	554.446647	16.349885	31.543476	517374.363237	1103.471330	468.860721	5750.729004	731.934999	661.367471	11.359807	11.334896	10.913816	11.755976	72.911399	0.991957	0.995472	0.001239
ogg2m001-ep03-20210522-0259-e91.fits	105	0	59358.057027	2459358.057027	2459358.061395	1.258417	44.399000	-55	NaN	83	16.352042	31.578584	NaN	NaN	1.996758	0.872048	11.006469	15	30	45	0.087099	0.685555	0.191779	0.576334	0.645624	0.041700	0.000109	0.000428	0.000168	0.000286	0.000405	0.000091	798.097544	1601.481445	1139.930796	2016.366269	1592.671958	458.310771	12710565.696314	3942.094079	1031.279017	1036.830420	1031.779017	1011.669580	16.351999	31.577626	1107075.119095	706.858347	1343.977033	823.730683	10111.251953	1566.190912	657.505197	3029	10.954348	11.942536	12.105919	11.779154	33.406309	0.995173	1879.828670	895.459005	1880.328670	1153.040995	16.347049	31.587900	5169686.491312	2424.986026	2131.841766	46042.722656	7313.610305	672.358357	10.570164	11.825188	11.788669	11.861707	47.382507	0.994472	1971.639862	1217.711321	1972.139862	830.788679	16.346522	31.563862	2045358.328774	1658.012961	1233.620229	18421.615234	2893.590119	661.488597	10.642614	11.872135	11.709632	12.034639	54.471171	0.992891	96.995712	1348.866265	97.495712	699.633735	16.357452	31.554615	7325531.605449	2834.984316	2583.976061	60418.113281	10363.507251	676.757462	11.336158	12.115307	12.385047	11.845567	24.611535	0.995356	187.697795	1962.617027	188.197795	85.882973	16.356934	31.508871	4986706.375679	2388.080927	2088.164734	40176.265625	7054.746395	675.104425	11.743247	12.201086	12.328188	12.073984	35.785397	0.995658	1395.795647	1493.831601	1396.295647	554.668399	16.349885	31.543475	508814.500550	1098.913557	463.015946	5009.250000	719.825270	657.294181	10.792283	11.929009	11.913151	11.944867	46.028237	0.994511	0.995154	0.001247
ogg2m001-ep03-20210522-0260-e91.fits	106	0	59358.058049	2459358.058049	2459358.062417	1.263717	44.100000	-55	NaN	83	16.352039	31.578622	NaN	NaN	1.996758	0.872128	11.047962	15	30	45	0.087050	0.684437	0.191679	0.577320	0.646459	0.041869	0.000109	0.000426	0.000168	0.000285	0.000404	0.000091	801.555760	1607.179196	1144.160797	2024.338279	1598.847431	462.236756	12788387.857666	3951.255949	1030.844585	1037.290850	1031.344585	1011.209150	16.351999	31.577630	1113224.269465	706.858347	1345.563846	827.329207	10432.571289	1574.890180	656.195688	3026	10.962223	11.989324	12.173486	11.805163	17.926782	0.998564	1879.332723	895.911381	1879.832723	1152.588619	16.347049	31.587905	5196302.992203	2430.402359	2138.042276	48673.988281	7351.264951	670.063427	10.647065	11.908220	11.910874	11.905566	44.590054	0.999030	1971.151068	1218.159194	1971.651068	830.340806	16.346522	31.563865	2056988.626605	1661.301401	1238.179072	19317.023438	2910.043625	660.260243	10.686171	11.964340	11.880440	12.048241	56.657443	0.998744	96.772332	1349.191895	97.272332	699.308105	16.357451	31.554626	7382994.933345	2845.672123	2594.464371	62171.632812	10444.801231	675.559928	11.255725	12.029449	12.287522	11.771376	8.223739	0.998000	187.490156	1962.976200	187.990156	85.523800	16.356933	31.508875	5021179.720329	2394.740909	2096.752806	41681.714844	7103.516201	673.199429	11.703008	12.106622	12.188658	12.024586	29.778304	0.999285	1395.382201	1494.261392	1395.882201	554.238608	16.349885	31.543477	513916.518528	1100.391560	467.030589	5147.640625	727.043149	655.020588	11.033577	11.996841	12.037722	11.955961	38.302859	0.999134	0.994592	0.001241
