Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	AIRMASS	WMSHUMID	CCDATEMP	 CCD-TEMP	EXPTIME	RA	DEC	AIR	DQUALITY	FOCPOSN	MOONFRAC	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_T2	rel_flux_T3	rel_flux_T4	rel_flux_T5	rel_flux_C6	rel_flux_C7	rel_flux_C8	rel_flux_T9	rel_flux_err_T1	rel_flux_err_T2	rel_flux_err_T3	rel_flux_err_T4	rel_flux_err_T5	rel_flux_err_C6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_err_T9	rel_flux_SNR_T1	rel_flux_SNR_T2	rel_flux_SNR_T3	rel_flux_SNR_T4	rel_flux_SNR_T5	rel_flux_SNR_C6	rel_flux_SNR_C7	rel_flux_SNR_C8	rel_flux_SNR_T9	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_T2	Y(IJ)_T2	X(FITS)_T2	Y(FITS)_T2	RA_T2	DEC_T2	Source-Sky_T2	Source_Error_T2	Source_SNR_T2	Peak_T2	Mean_T2	Sky/Pixel_T2	FWHM_T2	Width_T2	X-Width_T2	Y-Width_T2	Angle_T2	Roundness_T2	X(IJ)_T3	Y(IJ)_T3	X(FITS)_T3	Y(FITS)_T3	RA_T3	DEC_T3	Source-Sky_T3	Source_Error_T3	Source_SNR_T3	Peak_T3	Mean_T3	Sky/Pixel_T3	FWHM_T3	Width_T3	X-Width_T3	Y-Width_T3	Angle_T3	Roundness_T3	X(IJ)_T4	Y(IJ)_T4	X(FITS)_T4	Y(FITS)_T4	RA_T4	DEC_T4	Source-Sky_T4	Source_Error_T4	Source_SNR_T4	Peak_T4	Mean_T4	Sky/Pixel_T4	FWHM_T4	Width_T4	X-Width_T4	Y-Width_T4	Angle_T4	Roundness_T4	X(IJ)_T5	Y(IJ)_T5	X(FITS)_T5	Y(FITS)_T5	RA_T5	DEC_T5	Source-Sky_T5	Source_Error_T5	Source_SNR_T5	Peak_T5	Mean_T5	Sky/Pixel_T5	FWHM_T5	Width_T5	X-Width_T5	Y-Width_T5	Angle_T5	Roundness_T5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	RA_C8	DEC_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	X(IJ)_T9	Y(IJ)_T9	X(FITS)_T9	Y(FITS)_T9	RA_T9	DEC_T9	Source-Sky_T9	Source_Error_T9	Source_SNR_T9	Peak_T9	Mean_T9	Sky/Pixel_T9	FWHM_T9	Width_T9	X-Width_T9	Y-Width_T9	Angle_T9	Roundness_T9	rel_flux_T1_n	rel_flux_err_T1_n
ogg2m001-ep02-20210522-0219-e91.fits	64	0	59358.085648	2459358.085648	2459358.090016	1.443422	44.600000	-55	NaN	180	16.352147	31.578901	NaN	NaN	1.991780	0.874245	11.108110	15	30	45	0.264888	3.575456	1.589370	4.548755	3.447771	0.713634	0.291925	0.556648	0.292480	0.000329	0.002179	0.001076	0.002718	0.002108	0.000795	0.000404	0.000640	0.000346	805.129849	1641.171396	1477.320135	1673.448265	1635.681229	897.282134	723.045394	869.161911	846.383430	4483187.568845	2482.369880	1048.502587	1044.560430	1049.002587	1003.939570	16.352005	31.577370	1187542.493399	706.858347	1320.289747	899.455969	12043.782227	1680.028960	494.528140	3017	10.485018	11.128499	11.285129	10.971870	10.575852	0.999089	1901.408129	902.296481	1901.908129	1146.203519	16.347053	31.587664	16029437.753346	4076.683456	3931.979985	123381.507812	22677.015586	532.835360	11.485092	11.525301	11.456124	11.594477	55.168343	0.998807	1994.066664	1224.454603	1994.566664	824.045397	16.346523	31.563747	7125443.058493	2774.393615	2568.288443	61170.210938	10080.439862	512.870837	11.371650	11.543227	11.405250	11.681204	59.609274	0.997602	109.451558	1357.611140	109.951558	690.888860	16.357459	31.554390	20392923.946576	4582.617152	4450.060581	124687.453125	28850.085780	547.304081	13.333102	11.878803	11.651018	12.106589	270.202008	0.998530	201.327020	1971.434233	201.827020	77.065767	16.356936	31.508857	15457006.079182	4006.247064	3858.225874	124402.781250	21867.190426	535.503443	11.072773	11.237090	11.302316	11.171865	30.584033	0.999421	1415.472848	1501.147251	1415.972848	547.352749	16.349886	31.543412	1867000.359253	1558.021753	1198.314694	17399.443359	2641.265208	498.189612	10.854798	11.323014	11.319979	11.326048	45.466899	0.998918	1701.038375	176.796821	1701.538375	1871.703179	16.348198	31.641520	1013026.638611	1253.699137	808.030100	9887.220703	1433.139529	496.804109	10.740585	11.318359	11.383140	11.253577	32.021198	0.999316	304.803640	93.933020	305.303640	1954.566980	16.356303	31.648042	1603160.570981	1470.702864	1090.064220	19110.054688	2268.008262	494.937197	9.306080	10.723097	11.037595	10.408598	350.587349	0.996166	1793.287903	1670.158414	1793.787903	378.341586	16.347699	31.530765	1311241.634486	1368.565557	958.113864	11850.012695	1855.027446	499.395692	11.323893	11.561113	11.410641	11.711586	60.974166	0.997581	1.000427	0.001243
ogg2m001-ep02-20210522-0220-e91.fits	65	0	59358.087780	2459358.087780	2459358.092148	1.460899	45.399000	-55	NaN	180	16.352146	31.578889	NaN	NaN	1.991780	0.874428	10.860569	15	30	45	0.264936	3.511031	1.589624	4.479872	3.356668	0.713577	0.292450	0.555932	0.292767	0.000329	0.002139	0.001074	0.002675	0.002053	0.000794	0.000403	0.000638	0.000345	806.289090	1641.567308	1479.942355	1674.847386	1634.642626	898.949364	725.557447	871.008377	848.556341	4488819.079293	2480.189258	1048.364505	1044.353529	1048.864505	1004.146471	16.352005	31.577373	1189248.371387	706.858347	1320.512895	900.595803	12547.637695	1682.442283	488.924538	3009	10.118753	10.811730	10.898675	10.724784	27.234712	0.999234	1901.259028	902.152698	1901.759028	1146.347302	16.347053	31.587662	15760383.064185	4043.018661	3898.172228	123382.851562	22296.381064	526.604947	11.316585	11.320715	11.201730	11.439701	57.444612	0.997506	1993.918947	1224.306031	1994.418947	824.193969	16.346524	31.563746	7135535.357859	2775.422425	2570.972726	63593.914062	10094.717545	506.666729	11.018090	11.246607	11.035729	11.457485	61.619486	0.995323	109.313686	1357.485759	109.813686	691.014241	16.357458	31.554388	20109334.923393	4550.525119	4419.124035	124266.546875	28448.889381	539.817754	13.285698	11.734184	11.226116	12.242252	270.508856	0.992527	201.171504	1971.291728	201.671504	77.208272	16.356936	31.508859	15067474.824942	3956.714272	3808.077559	124404.195312	21316.116429	528.438600	10.963982	11.018018	10.959325	11.076712	55.699898	0.999147	1415.371579	1501.010947	1415.871579	547.489053	16.349886	31.543412	1869258.887840	1558.159366	1199.658346	18076.869141	2644.460373	494.016469	10.534447	11.010775	10.936509	11.085041	53.847294	0.998030	1700.915474	176.661625	1701.415474	1871.838375	16.348198	31.641514	1015711.639634	1252.082036	811.218124	10332.382812	1436.938028	492.117367	10.436436	11.019312	11.024222	11.014403	44.301448	0.998664	304.669623	93.771673	305.169623	1954.728327	16.356303	31.648038	1603848.551819	1468.253630	1092.351157	19800.259766	2268.981555	489.960374	9.082200	10.425219	10.652272	10.198166	354.237958	0.998026	1793.167557	1670.017663	1793.667557	378.482337	16.347699	31.530766	1314176.467410	1367.950760	960.689891	12290.626953	1859.179386	493.781455	10.988927	11.225000	11.018629	11.431372	62.606882	0.995936	1.000607	0.001241
ogg2m001-ep02-20210522-0221-e91.fits	66	0	59358.089915	2459358.089915	2459358.094283	1.479052	45.600000	-55	NaN	180	16.352146	31.578886	NaN	NaN	1.991780	0.874597	11.123826	15	30	45	0.264994	3.531426	1.588009	4.476512	3.378015	0.712847	0.292471	0.556505	0.292915	0.000328	0.002148	0.001072	0.002670	0.002063	0.000792	0.000403	0.000638	0.000345	807.675320	1644.415639	1481.457766	1676.725321	1637.585984	900.044879	726.026491	872.092877	849.886039	4502424.045299	2484.879591	1048.486379	1044.304379	1048.986379	1004.195621	16.352005	31.577374	1193117.480079	706.858347	1322.344926	902.274026	12482.925781	1687.915952	492.709625	3028	10.409506	10.800767	10.890540	10.710994	33.917707	0.998059	1901.418070	902.021479	1901.918070	1146.478521	16.347052	31.587668	15899978.592130	4060.470919	3915.796692	123381.429688	22493.868338	528.742819	11.561044	11.230326	11.107267	11.353384	54.553918	0.995519	1994.047699	1224.164369	1994.547699	824.335631	16.346523	31.563753	7149890.269129	2778.797268	2573.016157	62008.402344	10115.025590	509.843581	11.288428	11.180186	10.977283	11.383089	58.786143	0.993855	109.397796	1357.354793	109.897796	691.145207	16.357458	31.554395	20155153.871813	4556.228217	4423.648885	124687.195312	28513.709933	540.059769	13.519604	11.608778	11.124028	12.093528	84.694382	0.992806	201.292843	1971.236756	201.792843	77.263244	16.356936	31.508859	15209257.691727	3975.057775	3826.172738	124402.687500	21516.698155	531.509041	11.076271	10.902376	10.885044	10.919709	47.110456	0.998134	1415.444939	1500.977059	1415.944939	547.522941	16.349886	31.543410	1873803.509855	1559.806888	1201.304805	17867.453125	2650.889698	496.408270	10.912353	10.987289	10.966052	11.008527	47.111581	0.997244	1701.039449	176.497122	1701.539449	1872.002878	16.348197	31.641524	1018845.741767	1255.360914	811.595877	10326.807617	1441.371876	495.188442	10.722979	10.914785	10.977926	10.851644	39.448891	0.996390	304.759935	93.644441	305.259935	1954.855559	16.356302	31.648046	1609774.793677	1471.631078	1093.871160	19216.822266	2277.365473	493.775180	9.378884	10.330143	10.565203	10.095082	7.077604	0.997799	1793.258227	1669.957762	1793.758227	378.542238	16.347699	31.530766	1318826.818877	1370.477888	962.311636	12064.579102	1865.758287	497.147787	11.245361	11.237668	11.081496	11.393840	56.593588	0.995019	1.000829	0.001239
ogg2m001-ep02-20210522-0222-e91.fits	67	0	59358.092048	2459358.092048	2459358.096416	1.497797	45.100000	-55	NaN	180	16.352147	31.578879	NaN	NaN	1.991780	0.874767	11.177718	15	30	45	0.263932	3.568955	1.584909	4.521496	3.448247	0.715852	0.291951	0.554785	0.292544	0.000330	0.002181	0.001076	0.002711	0.002114	0.000800	0.000405	0.000641	0.000347	800.745907	1636.016967	1472.396083	1667.641419	1630.817259	894.544552	720.107793	865.964243	843.749744	4473958.239042	2485.579699	1048.695110	1044.245301	1049.195110	1004.254699	16.352004	31.577371	1180818.910098	706.858347	1320.690202	894.092277	11842.045898	1670.517035	502.403063	3025	10.531278	11.015686	11.082615	10.948757	39.259852	0.996273	1901.598351	901.972716	1902.098351	1146.527284	16.347052	31.587661	15967353.460585	4069.681648	3923.489561	123382.875000	22589.184279	539.175410	11.534229	11.432998	11.253955	11.612041	55.598618	0.992500	1994.257710	1224.092612	1994.757710	824.407388	16.346523	31.563749	7090815.385239	2770.063758	2559.802230	60013.492188	10031.451725	520.699089	11.365643	11.434686	11.162176	11.707195	58.539474	0.989049	109.600603	1357.326336	110.100603	691.173664	16.357458	31.554393	20228986.323018	4565.012327	4431.310339	124688.726562	28618.161485	553.837488	13.285093	11.817551	11.451746	12.183357	75.906533	0.995076	201.460628	1971.198608	201.960628	77.301392	16.356936	31.508860	15427313.953265	4003.606884	3853.353838	124404.226562	21825.184660	542.216075	11.145821	11.166633	11.119531	11.213735	48.934388	0.996203	1415.642894	1500.903146	1416.142894	547.596854	16.349886	31.543409	1866531.314279	1560.875452	1195.823351	16644.128906	2640.601645	508.275525	10.966528	11.289285	11.236103	11.342468	49.000382	0.995418	1701.221232	176.468869	1701.721232	1872.031131	16.348197	31.641514	1011010.843674	1256.639015	804.535615	9654.450195	1430.287763	506.032342	10.851845	11.228136	11.172593	11.283678	49.039033	0.995043	304.983077	93.623657	305.483077	1954.876343	16.356302	31.648040	1596416.081089	1470.589217	1085.562210	18337.048828	2258.466760	504.497167	9.475633	10.597888	10.779214	10.416561	16.493941	0.998337	1793.463276	1669.843477	1793.963276	378.656523	16.347699	31.530766	1308831.235620	1370.222566	955.196089	11406.240234	1851.617430	507.687346	11.443392	11.471934	11.231092	11.712775	57.629823	0.990327	0.996815	0.001245
ogg2m001-ep02-20210522-0223-e91.fits	68	0	59358.094180	2459358.094180	2459358.098548	1.517215	45.200000	-55	NaN	180	16.352147	31.578875	NaN	NaN	1.991780	0.874938	10.912952	15	30	45	0.264771	3.508628	1.589997	4.480527	3.352599	0.713215	0.292053	0.556807	0.293276	0.000332	0.002153	0.001081	0.002695	0.002066	0.000799	0.000407	0.000644	0.000348	798.301825	1629.914672	1470.275978	1662.824703	1622.997884	892.130205	718.435759	864.160685	841.628412	4472118.341923	2490.794606	1048.648955	1044.133967	1049.148955	1004.366033	16.352005	31.577376	1184087.682165	706.858347	1328.580860	891.242466	12809.572266	1675.141402	518.712219	3007	10.135303	10.689712	10.822117	10.557308	31.341651	0.997087	1901.518441	901.913494	1902.018441	1146.586506	16.347052	31.587664	15691000.139426	4037.577073	3886.241638	123382.359375	22198.224304	553.938216	11.430947	11.240000	11.182114	11.297887	49.332148	0.995325	1994.165182	1224.036164	1994.665182	824.463836	16.346523	31.563749	7110652.681972	2775.806990	2561.652416	65270.156250	10059.515760	534.903827	11.085682	11.156877	11.018395	11.295360	53.882225	0.993382	109.613133	1357.215490	110.113133	691.284510	16.357458	31.554394	20037448.561747	4545.461227	4408.232204	124688.554688	28347.190983	568.177300	13.416754	11.657846	11.167655	12.148036	83.475436	0.992574	201.462583	1971.095128	201.962583	77.404872	16.356937	31.508856	14993220.300693	3950.586566	3795.188398	124404.078125	21211.067766	557.552903	10.941668	10.915365	10.946166	10.884564	41.986014	0.997112	1415.578080	1500.787982	1416.078080	547.712018	16.349886	31.543411	1861752.588359	1562.250043	1191.712298	18343.738281	2633.841131	522.911064	10.644707	10.913615	10.932886	10.894345	43.580305	0.994918	1701.154336	176.372353	1701.654336	1872.127647	16.348197	31.641525	1010869.528998	1259.308490	802.717950	10465.781250	1430.087843	519.373414	10.450132	10.892963	10.969263	10.816662	38.161197	0.996490	305.006383	93.525817	305.506383	1954.974183	16.356302	31.648050	1599496.224567	1475.660767	1083.918649	20404.230469	2262.824272	520.231109	8.891768	10.236569	10.536134	9.937004	1.454126	0.996571	1793.361643	1669.766227	1793.861643	378.733773	16.347699	31.530765	1311564.112929	1376.548431	952.791840	12548.399414	1855.483660	523.721388	11.219604	11.200889	11.073466	11.328313	52.746460	0.992747	0.999985	0.001253
ogg2m001-ep02-20210522-0224-e91.fits	69	0	59358.096313	2459358.096313	2459358.100681	1.537367	45.700000	-55	NaN	180	16.352147	31.578875	NaN	NaN	1.991780	0.875124	11.014164	15	30	45	0.264482	3.509049	1.589743	4.461197	3.363284	0.714321	0.291552	0.556622	0.292657	0.000331	0.002152	0.001081	0.002683	0.002071	0.000800	0.000406	0.000644	0.000348	799.503903	1630.394578	1470.839660	1662.771960	1624.014667	892.483507	718.030737	864.304127	841.822890	4476246.446599	2492.511513	1048.663124	1044.130535	1049.163124	1004.369465	16.352005	31.577376	1183887.494698	706.858347	1325.943020	892.864532	12736.223633	1674.858194	515.248360	3015	10.251437	10.649508	10.671446	10.627571	40.108618	0.999412	1901.460411	901.908660	1901.960411	1146.591340	16.347053	31.587666	15707367.506956	4039.447694	3888.493848	123383.671875	22221.379393	550.402392	11.508432	11.137464	10.942310	11.332619	63.530092	0.996621	1994.115320	1224.052271	1994.615320	824.447729	16.346523	31.563749	7116082.183586	2776.015330	2563.416026	65788.476562	10067.196933	532.512072	11.180964	11.073474	10.781762	11.365187	67.017042	0.994263	109.659913	1357.169644	110.159913	691.330356	16.357458	31.554396	19969416.647060	4537.409318	4401.061321	124689.851562	28250.945511	565.188495	13.363294	11.599647	11.037926	12.161369	271.812336	0.990626	201.494130	1971.033672	201.994130	77.466328	16.356936	31.508859	15054889.913889	3957.387679	3804.249453	124405.031250	21298.312422	552.833172	11.016456	10.858923	10.792034	10.925812	60.207358	0.999408	1415.609294	1500.789908	1416.109294	547.710092	16.349886	31.543411	1865156.825749	1563.669578	1192.807517	18775.560547	2638.657142	518.793199	10.728027	10.861122	10.753414	10.968831	57.724981	0.997870	1701.138860	176.371195	1701.638860	1872.128805	16.348197	31.641527	1010458.156157	1259.848577	802.047305	10378.433594	1429.505870	517.409155	10.537831	10.810388	10.779253	10.841523	48.929480	0.998225	305.002173	93.500753	305.502173	1954.999247	16.356302	31.648052	1600631.464692	1476.594954	1084.001717	19690.203125	2264.430308	516.924481	9.311702	10.203167	10.364518	10.041815	348.437627	0.998818	1793.351390	1669.770258	1793.851390	378.729742	16.347699	31.530765	1310003.504392	1374.593850	953.011324	12756.652344	1853.275851	519.684928	11.229332	11.111741	10.847458	11.376024	66.307951	0.995070	0.998894	0.001249
ogg2m001-ep02-20210522-0225-e91.fits	70	0	59358.098448	2459358.098448	2459358.102816	1.558263	46.200000	-55	NaN	180	16.352148	31.578874	NaN	NaN	1.991780	0.875296	10.878772	15	30	45	0.264852	3.483600	1.588711	4.473740	3.342113	0.713801	0.292801	0.555239	0.292529	0.000332	0.002141	0.001082	0.002693	0.002062	0.000801	0.000408	0.000644	0.000348	797.133781	1627.359558	1468.984609	1661.062531	1621.060371	891.405740	717.730537	862.775057	840.096293	4471466.534225	2493.178118	1048.731181	1044.163661	1049.231181	1004.336339	16.352005	31.577373	1184278.171955	706.858347	1330.860335	889.859094	13402.430664	1675.410889	521.871846	3006	10.083932	10.634901	10.779343	10.490460	30.477559	0.996871	1901.556020	901.974858	1902.056020	1146.525142	16.347053	31.587660	15576802.620924	4023.248016	3871.698329	123383.359375	22036.667864	553.296044	11.426591	11.151538	11.075662	11.227413	50.724383	0.995300	1994.231483	1224.048883	1994.731483	824.451117	16.346523	31.563749	7103869.342443	2774.333322	2560.568078	70582.632812	10049.919297	536.362708	10.919998	11.068752	10.887919	11.249584	56.249876	0.992714	109.692413	1357.198572	110.192413	691.301428	16.357459	31.554394	20004180.666614	4541.580414	4404.673889	124689.195312	28300.126539	567.403080	13.328817	11.614477	11.137583	12.091372	83.816781	0.992956	201.577431	1971.052874	202.077431	77.447126	16.356936	31.508858	14944146.370006	3943.987145	3789.096116	124404.851562	21141.642356	558.340682	11.011206	10.855504	10.872241	10.838766	43.159034	0.997694	1415.708039	1500.794741	1416.208039	547.705259	16.349886	31.543410	1862373.880272	1562.767407	1191.715333	19689.546875	2634.720079	522.613669	10.669292	10.891974	10.899657	10.884290	44.347705	0.996160	1701.284188	176.361376	1701.784188	1872.138624	16.348197	31.641526	1012724.554833	1262.838834	801.942835	11387.340820	1432.712168	522.166069	10.372765	10.787741	10.846061	10.729420	39.151914	0.997155	305.072353	93.506903	305.572353	1954.993097	16.356302	31.648049	1596368.099120	1476.121011	1081.461538	21106.578125	2258.398880	521.577619	9.042398	10.175034	10.484998	9.865071	5.611250	0.996149	1793.456313	1669.751922	1793.956313	378.748078	16.347699	31.530767	1308031.563923	1375.623137	950.864760	13798.739258	1850.486125	524.808404	11.053946	11.045253	10.846675	11.243831	57.057994	0.992260	1.000292	0.001255
ogg2m001-ep02-20210522-0226-e91.fits	71	0	59358.100581	2459358.100581	2459358.104948	1.579930	45.799000	-55	NaN	180	16.352147	31.578863	NaN	NaN	1.991780	0.875469	10.683876	15	30	45	0.264741	3.489082	1.590836	4.507253	3.381036	0.713196	0.292268	0.556512	0.293491	0.000334	0.002155	0.001088	0.002727	0.002095	0.000805	0.000410	0.000648	0.000351	792.884370	1618.926972	1461.797586	1652.988051	1614.212858	886.144643	712.307853	858.765147	836.146403	4444225.738241	2492.260521	1048.663618	1044.075573	1049.163618	1004.424427	16.352004	31.577368	1176569.443710	706.858347	1329.153552	885.202046	13280.696289	1664.505270	529.994595	2941	9.843296	10.729728	10.907773	10.551683	24.505314	0.997441	1901.486152	901.781331	1901.986152	1146.718669	16.347053	31.587664	15506269.028124	4015.601997	3861.505458	123383.742188	21936.883242	565.507544	11.249061	11.272295	11.245831	11.298760	47.368898	0.996768	1994.102784	1223.920450	1994.602784	824.579550	16.346523	31.563748	7070033.294665	2769.945858	2552.408479	67388.312500	10002.051082	545.984031	10.692861	11.173310	11.049817	11.296804	53.783378	0.994637	109.659358	1357.102761	110.159358	691.397239	16.357458	31.554390	20031249.175917	4545.881638	4406.460786	124689.632812	28338.420646	579.296774	13.341346	11.703426	11.328669	12.078183	86.816165	0.995856	201.492966	1970.931892	201.992966	77.568108	16.356936	31.508857	15026088.971298	3955.468838	3798.813639	124405.000000	21257.567423	568.284523	10.891186	10.995761	11.069913	10.921610	34.480190	0.998589	1415.599594	1500.643609	1416.099594	547.856391	16.349886	31.543411	1850111.032050	1562.505431	1184.066945	18731.783203	2617.371698	534.486956	10.399467	10.931478	10.970981	10.891974	41.239985	0.996950	1701.118317	176.272863	1701.618317	1872.227137	16.348198	31.641521	1005136.467800	1263.740474	795.366207	10981.229492	1421.977221	531.772565	10.168880	10.913394	10.972717	10.854071	38.115895	0.997913	305.004754	93.350093	305.504754	1955.149907	16.356302	31.648048	1588978.238391	1474.075743	1077.948841	21046.904297	2247.944365	530.551067	8.580941	10.340797	10.675571	10.006022	1.855525	0.995799	1793.340944	1669.647501	1793.840944	378.852499	16.347699	31.530765	1304340.207011	1377.821589	946.668435	12854.821289	1845.263924	533.118758	10.987846	11.211959	11.103584	11.320334	52.850134	0.994897	0.999872	0.001261
ogg2m001-ep02-20210522-0227-e91.fits	72	0	59358.102713	2459358.102713	2459358.107081	1.602445	46.299000	-55	NaN	180	16.352147	31.578862	NaN	NaN	1.993766	0.875657	10.890549	15	30	45	0.264532	3.548170	1.589297	4.537725	3.432961	0.712340	0.292866	0.556352	0.293254	0.000335	0.002198	0.001092	0.002756	0.002133	0.000808	0.000413	0.000651	0.000353	789.339243	1614.283009	1455.533642	1646.408151	1609.416798	881.942713	709.168055	854.307385	831.876303	4429220.866167	2496.015040	1048.556085	1043.956681	1049.056085	1004.543319	16.352005	31.577375	1171672.799443	706.858347	1329.433495	881.332390	12356.611328	1657.577935	540.557843	2966	10.142979	10.936609	11.077300	10.795918	23.867068	0.998537	1901.397263	901.699372	1901.897263	1146.800628	16.347052	31.587668	15715628.226824	4042.705280	3887.403889	123383.703125	22233.065921	578.233646	11.389117	11.397884	11.310325	11.485443	52.745956	0.996692	1993.997125	1223.824119	1994.497125	824.675881	16.346523	31.563752	7039345.939090	2766.422601	2544.566378	63844.347656	9958.637354	557.227692	11.045239	11.382100	11.200228	11.563972	58.837864	0.995268	109.552776	1357.011767	110.052776	691.488233	16.357459	31.554394	20098584.650285	4554.167497	4413.229128	124689.351562	28433.680855	590.956717	13.166928	11.784489	11.452065	12.116913	88.066372	0.996808	201.428581	1970.873389	201.928581	77.626611	16.356936	31.508856	15205342.112733	3979.533065	3820.885985	124404.578125	21511.158744	581.782276	10.995687	11.125822	11.140934	11.110710	41.934479	0.999353	1415.510255	1500.570417	1416.010255	547.929583	16.349886	31.543413	1842572.905159	1563.117409	1178.780874	17684.578125	2606.707430	544.480151	10.691004	11.163484	11.158124	11.168845	45.569998	0.997670	1701.062903	176.129754	1701.562903	1872.370246	16.348197	31.641533	1003326.867607	1266.863127	791.977323	10297.114258	1419.417160	542.733839	10.426433	11.145115	11.197698	11.092532	37.710202	0.998595	304.947939	93.277260	305.447939	1955.222740	16.356302	31.648057	1583321.093401	1477.096091	1071.914754	19850.068359	2239.941142	541.487771	8.857995	10.539538	10.803052	10.276024	354.412028	0.997405	1793.218242	1669.553264	1793.718242	378.946736	16.347699	31.530766	1298886.922559	1379.194410	941.772177	12259.302734	1837.549104	544.781314	11.299560	11.427507	11.257993	11.597020	58.534337	0.995751	0.999084	0.001266
ogg2m001-ep02-20210522-0228-e91.fits	73	0	59358.104845	2459358.104845	2459358.109213	1.625777	46.000000	-55	NaN	180	16.352146	31.578855	NaN	NaN	1.994338	0.875831	10.976264	15	30	45	0.263908	3.541193	1.587301	4.543564	3.414077	0.713783	0.292998	0.554970	0.293143	0.000336	0.002197	0.001092	0.002763	0.002125	0.000810	0.000414	0.000651	0.000353	785.918592	1611.979138	1453.840160	1644.375870	1606.628961	880.757694	708.050436	852.263225	830.583197	4440018.381421	2506.314330	1048.437064	1043.958909	1048.937064	1004.541091	16.352004	31.577368	1171758.034517	706.858347	1336.190437	876.939396	12643.519531	1657.698518	558.190185	3084	10.239317	10.899740	10.886612	10.912868	51.237656	0.999876	1901.309271	901.685810	1901.809271	1146.814190	16.347052	31.587659	15722962.732396	4045.415868	3886.612216	123383.687500	22243.442124	590.768991	11.439015	11.343640	11.086100	11.601181	70.574239	0.996604	1993.969018	1223.796476	1994.469018	824.703524	16.346523	31.563746	7047646.135198	2769.949466	2544.323000	65732.093750	9970.379730	572.602045	11.166187	11.315581	10.949350	11.681812	73.485147	0.994051	109.365968	1357.065567	109.865968	691.434433	16.357458	31.554389	20173506.041106	4564.092513	4420.047574	124689.476562	28539.672942	606.100201	13.302177	11.788362	11.257065	12.319660	272.914321	0.991823	201.256382	1970.869842	201.756382	77.630158	16.356936	31.508859	15158563.517502	3975.108771	3813.370751	124404.835938	21444.980569	594.747918	11.001768	11.071800	10.949062	11.194538	73.413608	0.999299	1415.376276	1500.548424	1415.876276	547.951576	16.349886	31.543410	1849247.793073	1569.286609	1178.400289	18285.646484	2616.150465	562.181980	10.833159	11.135010	10.970633	11.299387	69.743980	0.998493	1701.016267	176.164282	1701.516267	1872.335718	16.348197	31.641515	1006124.965533	1272.358928	790.755614	10697.826172	1423.375659	559.039804	10.459395	11.081187	10.963610	11.198764	66.042962	0.998998	304.784495	93.365346	305.284495	1955.134654	16.356301	31.648037	1584645.622815	1483.257840	1068.354793	19774.558594	2241.814968	558.944055	8.925557	10.465620	10.608798	10.322442	336.804796	0.998427	1793.186144	1669.504288	1793.686144	378.995712	16.347699	31.530766	1301561.102617	1384.135921	940.341973	12637.553711	1841.332295	562.532262	11.419805	11.386887	11.054940	11.718833	74.235468	0.995329	0.996727	0.001268
