 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	JD_MOBS	HJD_MOBS	BJD_MOBS	ALT_OBJ	AIRMASS	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_T5	rel_flux_T6	rel_flux_C7	rel_flux_C8	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_T5	rel_flux_err_T6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_T5	rel_flux_SNR_T6	rel_flux_SNR_C7	rel_flux_SNR_C8	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	Variance_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	Variance_C4	X(IJ)_T5	Y(IJ)_T5	X(FITS)_T5	Y(FITS)_T5	RA_T5	DEC_T5	Source-Sky_T5	Source_Error_T5	Source_SNR_T5	Peak_T5	Mean_T5	Sky/Pixel_T5	FWHM_T5	Width_T5	X-Width_T5	Y-Width_T5	Angle_T5	Roundness_T5	Variance_T5	X(IJ)_T6	Y(IJ)_T6	X(FITS)_T6	Y(FITS)_T6	RA_T6	DEC_T6	Source-Sky_T6	Source_Error_T6	Source_SNR_T6	Peak_T6	Mean_T6	Sky/Pixel_T6	FWHM_T6	Width_T6	X-Width_T6	Y-Width_T6	Angle_T6	Roundness_T6	Variance_T6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	Variance_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	RA_C8	DEC_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	Variance_C8	BJD_TDB
56	ogg2m001-ep02-20210522-0211-e91.fits.fz	56.000000	0.000000	59358.068590	2459358.068590	NaN	NaN	NaN	NaN	NaN	1.323295	11.862128	15.000000	60.000000	90.000000	0.194833	0.274411	0.441307	0.205019	0.153827	0.144035	0.165746	0.199290	0.000237	0.000325	0.000454	0.000274	0.000215	0.000210	0.000245	0.000270	820.902156	845.550007	971.810357	749.178877	714.507148	686.022882	675.282575	739.211250	6241860.867094	3060.643102	1049.083528	1045.098647	1049.583528	1003.401353	16.352004	31.577375	1216121.840458	706.858347	1356.130297	896.758846	14092.089844	1720.460465	831.867286	12167.000000	10.199292	10.570175	10.645296	10.495053	24.730047	0.999522	7297073.037006	1794.000889	1670.651459	1794.500889	377.848541	16.347698	31.530779	1344021.273067	1403.389166	957.696771	13929.555664	1901.401149	836.098327	11.186653	11.087111	10.822262	11.351960	66.652431	0.995153	7538696.152738	1416.150105	1501.681224	1416.650105	546.818776	16.349885	31.543422	1911166.557233	1592.902368	1199.801441	19966.662109	2703.747597	836.102628	10.733436	10.805377	10.709309	10.901444	57.119758	0.998124	16580841.925176	1282.940025	1820.388045	1283.440025	228.111955	16.350665	31.519833	1061973.328432	1298.652560	817.750152	11360.322266	1502.384930	834.444386	10.753865	10.848004	10.693752	11.002256	60.738724	0.997035	5036875.180899	645.285133	1901.379290	645.785133	147.120710	16.354363	31.514000	960165.925266	1258.641881	762.858713	11231.525391	1358.356917	834.330018	10.198960	10.545452	10.475926	10.614978	55.721802	0.998699	4549201.276177	303.781953	1347.829681	304.281953	700.670319	16.356333	31.555119	899047.136086	1234.149237	728.475220	11557.997070	1271.891518	834.154968	9.691484	10.222234	10.314717	10.129750	13.657074	0.999585	4424688.878110	502.927779	1547.716821	503.427779	500.783179	16.355182	31.540253	887467.280364	1229.366437	721.889954	10819.486328	1255.509373	834.170522	9.865541	10.329509	10.369575	10.289443	34.782285	0.999506	4139875.126298	1701.721638	177.272576	1702.221638	1871.227424	16.348196	31.641520	1037232.427998	1289.518043	804.356661	11702.579102	1467.383716	836.397398	10.451951	10.714953	10.658186	10.771720	52.715585	0.998414	5074832.784592	2459358.072941
57	ogg2m001-ep02-20210522-0212-e91.fits.fz	57.000000	0.000000	59358.070723	2459358.070723	NaN	NaN	NaN	NaN	NaN	1.336605	11.763764	15.000000	60.000000	90.000000	0.194777	0.274548	0.441379	0.204545	0.153946	0.144219	0.165582	0.199761	0.000232	0.000318	0.000446	0.000267	0.000210	0.000205	0.000239	0.000263	839.274172	863.787157	990.345743	766.576003	733.349071	705.136465	693.133801	758.414822	6227122.130411	2986.950328	1048.820289	1045.055811	1049.320289	1003.444189	16.352004	31.577378	1212901.852191	706.858347	1322.899931	916.850794	13642.822266	1715.905113	717.668625	12307.000000	10.112298	10.804929	10.997208	10.612649	22.649337	0.997441	6901540.530469	1793.729760	1670.661585	1794.229760	377.838415	16.347698	31.530778	1341374.624502	1371.407933	978.100383	13557.611328	1897.656907	721.341694	11.042515	11.233538	11.100894	11.366183	56.332313	0.996245	7211127.438299	1415.888460	1501.672338	1416.388460	546.827662	16.349885	31.543422	1906870.139978	1563.886114	1219.315219	19874.935547	2697.669410	720.610465	10.571623	10.965021	11.001495	10.928546	41.038542	0.997671	15874401.199418	1282.702242	1820.365713	1283.202242	228.134287	16.350664	31.519832	1057435.051569	1263.457503	836.937569	11157.954102	1495.964582	719.638572	10.658485	11.015880	11.017872	11.013887	44.787021	0.997632	4781050.704649	645.046412	1901.333416	645.546412	147.166584	16.354363	31.513999	958638.479211	1223.661021	783.418335	10920.965820	1356.196023	720.377941	10.174618	10.746988	10.833133	10.660843	32.606498	0.998538	4314848.883232	303.531126	1347.765740	304.031126	700.734260	16.356333	31.555122	898070.645383	1198.549653	749.297823	11129.166016	1270.510066	719.771577	9.465874	10.422952	10.628585	10.217318	11.022265	0.998189	4210334.085158	502.685741	1547.677713	503.185741	500.822287	16.355182	31.540254	884621.199704	1193.002808	741.508062	10737.517578	1251.482993	720.134468	9.810807	10.543087	10.732633	10.353540	18.743353	0.997948	3928216.180821	1701.481388	177.208283	1701.981388	1871.291717	16.348196	31.641530	1036821.114659	1255.305622	825.951144	11332.120117	1466.801827	720.989432	10.411765	10.919399	11.028334	10.810463	30.127759	0.998383	4773210.243408	2459358.075074
58	ogg2m001-ep02-20210522-0213-e91.fits.fz	58.000000	0.000000	59358.072856	2459358.072856	NaN	NaN	NaN	NaN	NaN	1.350363	11.497728	15.000000	60.000000	90.000000	0.194590	0.274480	0.440202	0.204959	0.154385	0.143836	0.166197	0.199576	0.000228	0.000312	0.000438	0.000262	0.000206	0.000200	0.000234	0.000258	854.568645	878.910833	1005.098899	782.735329	750.522100	720.045873	710.127710	773.653612	6217071.630720	2928.470370	1048.948016	1044.994190	1049.448016	1003.505810	16.352004	31.577376	1209780.185951	706.858347	1295.904317	933.541289	14142.521484	1711.488859	627.028260	12206.000000	9.892235	10.543402	10.732500	10.354304	23.300819	0.997276	7444953.452016	1793.859627	1670.549993	1794.359627	377.950007	16.347698	31.530779	1338948.589720	1345.788578	994.917487	13635.248047	1894.224770	631.052411	10.885985	10.990290	10.899726	11.080854	52.176425	0.995581	7711521.917634	1416.001536	1501.622643	1416.501536	546.877357	16.349885	31.543419	1900266.437915	1540.243456	1233.744205	19911.617188	2688.327083	630.158332	10.432299	10.727762	10.770831	10.684692	40.955689	0.996744	16880827.553424	1282.762851	1820.360416	1283.262851	228.139584	16.350665	31.519828	1057502.468627	1236.638772	855.142579	11333.889648	1496.059957	630.324895	10.448654	10.799480	10.811423	10.787537	43.963358	0.996262	5143236.786764	645.160343	1901.333950	645.660343	147.166050	16.354363	31.513997	959820.767116	1196.288439	802.332227	11499.035156	1357.868618	628.717901	9.796128	10.497002	10.581068	10.412935	35.329673	0.997661	4703003.747924	303.611560	1347.741248	304.111560	700.758752	16.356333	31.555120	894236.635347	1168.302546	765.415292	11888.674805	1265.086052	629.414530	9.182549	10.142976	10.341714	9.944238	18.845123	0.997550	4563446.361358	502.755902	1547.652099	503.255902	500.847901	16.355182	31.540252	886008.159060	1165.032868	760.500569	11108.912109	1253.445139	629.013608	9.424022	10.326747	10.495144	10.158350	25.311419	0.997359	4246336.452965	1701.599551	177.138656	1702.099551	1871.361344	16.348196	31.641522	1034345.975397	1227.136860	842.893738	11555.700195	1463.300221	630.463810	10.156191	10.686059	10.770780	10.601338	35.584619	0.997587	5138647.311746	2459358.077206
59	ogg2m001-ep02-20210522-0214-e91.fits.fz	59.000000	0.000000	59358.074989	2459358.074989	NaN	NaN	NaN	NaN	NaN	1.364584	11.187791	15.000000	60.000000	90.000000	0.194746	0.274556	0.440462	0.205383	0.153990	0.144065	0.165779	0.199352	0.000224	0.000308	0.000432	0.000258	0.000202	0.000196	0.000229	0.000253	868.623892	892.121403	1018.633088	796.941623	763.135779	734.352572	722.840598	786.655472	6225546.074493	2887.369356	1049.050238	1044.990145	1049.550238	1003.509855	16.352004	31.577375	1212401.315426	706.858347	1277.495531	949.045446	15535.555664	1715.196999	560.881564	12161.000000	9.579883	10.125651	10.305960	9.945342	20.748705	0.997740	8409978.082695	1793.888744	1670.526646	1794.388744	377.973354	16.347698	31.530778	1341062.511679	1328.248623	1009.647207	15835.092773	1897.215358	564.975459	10.643458	10.632305	10.501243	10.763366	54.869268	0.994673	8639895.812519	1416.066747	1501.605552	1416.566747	546.894448	16.349885	31.543418	1903636.824006	1525.250626	1248.081326	22503.218750	2693.095203	564.810876	10.103775	10.336950	10.342974	10.330926	44.406946	0.996830	19041363.463101	1282.866298	1820.280429	1283.366298	228.219571	16.350665	31.519829	1060758.088342	1217.590038	871.194782	13017.497070	1500.665717	563.917537	10.173681	10.390137	10.350708	10.429566	48.520960	0.996167	5824431.311382	645.244668	1901.233041	645.744668	147.266959	16.354363	31.513998	958672.287566	1174.910851	815.953216	12519.915039	1356.243852	564.063948	9.582846	10.100495	10.187736	10.013254	35.477006	0.997198	5247923.994804	303.709438	1347.707180	304.209438	700.792820	16.356334	31.555118	896884.594464	1148.306990	781.049495	13100.709961	1268.832147	563.486113	8.846397	9.756688	9.969072	9.544305	12.828912	0.997669	5161638.999875	502.882606	1547.612350	503.382606	500.887650	16.355182	31.540251	885299.349676	1143.157253	774.433568	12241.956055	1252.442379	563.296611	9.195014	9.874843	10.049906	9.699780	22.581483	0.997473	4794893.236817	1701.594985	177.145118	1702.094985	1871.354882	16.348197	31.641527	1034789.300791	1207.035175	857.298381	13177.291992	1463.927398	564.322811	9.879549	10.286147	10.353913	10.218380	37.908345	0.997108	5740065.103053	2459358.079339
60	ogg2m001-ep02-20210522-0215-e91.fits.fz	60.000000	0.000000	59358.077120	2459358.077120	NaN	NaN	NaN	NaN	NaN	1.379293	11.664146	15.000000	60.000000	90.000000	0.194950	0.274224	0.440918	0.205092	0.154103	0.143878	0.165755	0.199644	0.000223	0.000306	0.000432	0.000256	0.000201	0.000195	0.000228	0.000252	872.546470	895.097407	1021.768935	800.223655	767.834315	737.868405	726.896676	790.980720	6180165.475400	2854.914184	1048.717800	1044.761515	1049.217800	1003.738485	16.352004	31.577373	1204822.305963	706.858347	1263.675610	953.426889	13362.799805	1704.474894	523.881594	12173.000000	10.150360	10.601431	10.763207	10.439656	31.164624	0.995683	7249514.110141	1793.583731	1670.328473	1794.083731	378.171527	16.347698	31.530774	1330023.338839	1313.269651	1012.757234	13853.420898	1881.598123	527.132606	11.044450	11.013979	10.868307	11.159652	53.175838	0.991175	7604998.361896	1415.729137	1501.350263	1416.229137	547.149737	16.349885	31.543417	1891118.869130	1511.725631	1250.966995	20255.775391	2675.385920	526.394945	10.632817	10.807327	10.810349	10.804305	44.798753	0.993662	16396323.999051	1282.512443	1820.072465	1283.012443	228.427535	16.350665	31.519826	1051789.686460	1202.304705	874.811254	11713.746094	1487.978024	526.139637	10.611145	10.833681	10.789490	10.877872	47.923190	0.993586	5040389.131740	644.933002	1901.001412	645.433002	147.498588	16.354363	31.513996	952381.492693	1159.700732	821.230397	11170.385742	1347.344198	525.471975	10.087485	10.541119	10.585894	10.496344	41.455851	0.995261	4589839.226864	303.414170	1347.518382	303.914170	700.981618	16.356333	31.555113	889187.814357	1132.910723	784.870155	11399.908203	1257.943431	526.530544	9.490984	10.194459	10.383820	10.005097	26.994498	0.996010	4437832.640159	502.553870	1547.344654	503.053870	501.155346	16.355182	31.540251	878736.263560	1128.023014	779.005616	10920.927734	1243.157511	525.386190	9.691463	10.317109	10.482471	10.151747	32.169410	0.994523	4175665.351474	1701.327833	176.898907	1701.827833	1871.601093	16.348197	31.641526	1028497.317411	1192.715773	862.315516	11226.935547	1455.026062	526.820463	10.416673	10.765693	10.858515	10.672871	37.617396	0.995423	4959940.541811	2459358.081471
61	ogg2m001-ep02-20210522-0216-e91.fits.fz	61.000000	0.000000	59358.079252	2459358.079252	NaN	NaN	NaN	NaN	NaN	1.394510	11.794565	15.000000	60.000000	90.000000	0.194480	0.274213	0.441360	0.204786	0.154352	0.144052	0.165868	0.199530	0.000223	0.000306	0.000432	0.000256	0.000201	0.000195	0.000228	0.000252	871.397070	894.873943	1021.318966	799.923095	768.641215	738.884008	727.754871	791.166512	6139369.959405	2836.245796	1048.761523	1044.669173	1049.261523	1003.830827	16.352004	31.577372	1193986.654438	706.858347	1254.267528	951.939381	12653.467773	1689.145583	506.631406	12373.000000	10.161183	10.927959	11.071032	10.784886	15.479178	0.999068	6493517.019347	1793.651395	1670.190551	1794.151395	378.309449	16.347698	31.530776	1321204.209388	1304.981332	1012.431501	12046.364258	1869.121607	510.187200	11.193367	11.386357	11.248841	11.523874	58.976005	0.997345	6746829.762971	1415.790838	1501.247450	1416.290838	547.252550	16.349886	31.543417	1879940.082739	1503.908041	1250.036592	17961.085938	2659.571172	510.146515	10.704998	11.137693	11.153109	11.122277	42.702244	0.998806	14831348.237183	1282.588569	1819.959721	1283.088569	228.540279	16.350665	31.519827	1043552.963025	1193.426836	874.417209	10231.592773	1476.325444	509.109313	10.791686	11.163323	11.128523	11.198123	49.268932	0.998236	4529887.283266	645.032488	1900.909953	645.532488	147.590047	16.354363	31.513997	947624.624224	1152.512203	822.225241	10326.136719	1340.614606	508.541661	10.143770	10.881154	10.913245	10.849062	39.814241	0.998927	4132405.885588	303.563514	1347.375399	304.063514	701.124601	16.356333	31.555118	884389.713034	1125.035671	786.099264	10801.306641	1251.155506	509.616535	9.452670	10.546718	10.701018	10.392417	11.362406	0.998994	4004632.624794	502.683307	1547.224624	503.183307	501.275376	16.355182	31.540254	873447.228168	1119.661109	780.099640	10214.935547	1235.675057	508.360386	9.765911	10.693828	10.821030	10.566625	20.888759	0.998983	3743952.217356	1701.418222	176.799050	1701.918222	1871.700950	16.348197	31.641525	1021225.476086	1183.919729	862.579997	10268.742188	1444.738511	509.043641	10.478786	11.061751	11.109718	11.013784	33.457291	0.999511	4484233.818437	2459358.083602
62	ogg2m001-ep02-20210522-0217-e91.fits.fz	62.000000	0.000000	59358.081384	2459358.081384	NaN	NaN	NaN	NaN	NaN	1.410274	11.863643	15.000000	60.000000	90.000000	0.194338	0.274413	0.440566	0.204946	0.154245	0.143992	0.165435	0.200203	0.000222	0.000305	0.000430	0.000255	0.000200	0.000194	0.000227	0.000252	874.783646	898.797068	1024.826230	803.715163	772.003399	742.420062	730.281350	795.576409	6159780.058220	2833.971140	1048.879546	1044.318755	1049.379546	1004.181245	16.352004	31.577379	1197077.750749	706.858347	1252.705147	955.594183	12762.976562	1693.518589	497.737763	12062.000000	10.210814	10.707071	10.934892	10.479250	16.777746	0.997395	6836055.762544	1793.680628	1669.917538	1794.180628	378.582462	16.347698	31.530777	1326356.241557	1304.223658	1016.969930	12869.125977	1876.410241	500.589978	11.113278	11.179969	11.024395	11.335542	57.560456	0.995704	7182089.126400	1415.870439	1500.939456	1416.370439	547.560544	16.349885	31.543421	1883834.635312	1502.817662	1253.535065	18801.333984	2665.080837	500.403479	10.769851	10.928030	10.980975	10.875084	39.351314	0.997554	15647834.411064	1282.685847	1819.652915	1283.185847	228.847085	16.350665	31.519831	1047701.663457	1192.340373	878.693440	10642.791992	1482.194654	499.889295	10.846745	10.998016	11.024584	10.971449	42.160092	0.997617	4739332.209982	645.052548	1900.648405	645.552548	147.851595	16.354363	31.513998	950112.320243	1150.464825	825.850821	10196.251953	1344.133976	499.557588	10.237195	10.700907	10.831808	10.570007	28.551413	0.997972	4293880.390093	303.566141	1347.084054	304.066141	701.415946	16.356333	31.555121	886961.711527	1122.836759	789.929351	10612.126953	1254.794140	499.569216	9.563721	10.357880	10.593711	10.122049	13.124709	0.997425	4180267.014401	502.695804	1546.932066	503.195804	501.567934	16.355182	31.540257	874389.941500	1117.117460	782.719788	10350.016602	1237.008723	499.226726	9.855568	10.493807	10.669613	10.318002	20.441891	0.998037	3897997.866574	1701.449115	176.463814	1701.949115	1872.036186	16.348196	31.641528	1027497.576394	1184.189665	867.679905	10706.970703	1453.611718	500.807490	10.517410	10.887217	10.979595	10.794839	34.159281	0.997890	4773471.342330	2459358.085734
63	ogg2m001-ep02-20210522-0218-e91.fits.fz	63.000000	0.000000	59358.083517	2459358.083517	NaN	NaN	NaN	NaN	NaN	1.426561	11.390027	15.000000	60.000000	90.000000	0.194424	0.274094	0.440812	0.204863	0.154356	0.144378	0.165864	0.199943	0.000221	0.000304	0.000429	0.000254	0.000199	0.000193	0.000226	0.000251	877.898891	901.450790	1028.239434	806.349452	775.003063	746.343622	733.915726	798.022645	6185245.223858	2836.016051	1048.939824	1044.417826	1049.439824	1004.082174	16.352004	31.577381	1202558.590616	706.858347	1253.938571	959.025122	14446.099609	1701.272392	494.697794	12256.000000	9.734017	10.201395	10.189618	10.213172	46.989325	0.998893	7922908.932081	1793.746075	1670.055574	1794.246075	378.444426	16.347698	31.530777	1330622.536325	1304.797609	1019.792286	14710.851562	1882.445814	497.518890	10.609063	10.673310	10.323732	11.022889	67.311374	0.991322	8359819.033533	1415.944177	1501.058369	1416.444177	547.441631	16.349885	31.543422	1892355.639746	1504.688665	1257.639327	20456.097656	2677.135592	496.993383	10.248946	10.459125	10.287359	10.630892	61.160929	0.996228	18081275.085933	1282.744181	1819.774130	1283.244181	228.725870	16.350665	31.519831	1051678.886128	1192.994743	881.545281	12044.762695	1487.821274	497.596519	10.401258	10.490077	10.260570	10.719585	63.276989	0.994607	5510018.965185	645.146920	1900.744124	645.646920	147.755876	16.354363	31.513999	954730.770226	1151.503835	829.116448	11427.055664	1350.667746	496.284105	9.781424	10.206566	10.116626	10.296507	56.056685	0.997808	4984385.293789	303.608836	1347.170358	304.108836	701.329642	16.356333	31.555123	893011.164948	1124.274113	794.300210	11859.134766	1263.352366	495.955378	9.096640	9.897032	9.908005	9.886060	42.009743	0.999547	4873424.019349	502.751189	1547.042310	503.251189	501.457690	16.355182	31.540257	879957.938745	1118.354176	786.832971	11235.718750	1244.885828	495.648279	9.312839	9.991645	9.964445	10.018845	50.276577	0.999116	4529725.804562	1701.460437	176.580332	1701.960437	1871.919668	16.348197	31.641532	1030630.222914	1184.250710	870.280435	11710.688477	1458.043506	497.250049	10.072387	10.396738	10.264552	10.528924	61.563131	0.997836	5466234.627169	2459358.087867
64	ogg2m001-ep02-20210522-0219-e91.fits.fz	64.000000	0.000000	59358.085648	2459358.085648	NaN	NaN	NaN	NaN	NaN	1.443422	11.966276	15.000000	60.000000	90.000000	0.194726	0.274207	0.440990	0.205466	0.154395	0.144225	0.165780	0.199211	0.000223	0.000306	0.000432	0.000256	0.000201	0.000195	0.000228	0.000252	872.090757	894.870131	1020.733985	801.303064	769.284582	739.975661	727.936951	790.823623	6106484.105537	2821.032625	1048.587547	1044.406455	1049.087547	1004.093545	16.352004	31.577382	1189092.150814	706.858347	1247.941844	952.842600	12043.782227	1682.221276	492.201162	12178.000000	10.432959	11.153902	11.309410	10.998393	9.830366	0.999124	5993242.934319	1793.400628	1669.978325	1793.900628	378.521675	16.347698	31.530778	1314105.966450	1297.981589	1012.422655	11850.012695	1859.079647	495.303824	11.280855	11.592013	11.434758	11.749268	61.735891	0.997581	6306633.139790	1415.582492	1501.009634	1416.082492	547.490366	16.349886	31.543422	1868782.825044	1496.611891	1248.675650	17399.443359	2643.786882	495.499140	10.850219	11.340102	11.343174	11.337030	44.520200	0.998953	13825257.189811	1282.418076	1819.702311	1282.918076	228.797689	16.350665	31.519832	1040820.775393	1187.753614	876.293503	9869.026367	1472.460189	494.315500	11.020943	11.390401	11.347753	11.433050	50.468437	0.998442	4212848.870115	644.829901	1900.645142	645.329901	147.854858	16.354364	31.514001	942810.828515	1145.561419	823.012030	9665.159180	1333.804478	493.892572	10.381649	11.103980	11.150597	11.057363	36.700659	0.999136	3828270.510354	303.330527	1347.134496	303.830527	701.365504	16.356334	31.555123	880708.029795	1118.482303	787.413469	10117.321289	1245.946990	494.607355	9.587793	10.842369	11.030675	10.654063	8.749170	0.998674	3680389.408012	502.458086	1547.002277	502.958086	501.497723	16.355183	31.540257	868373.682298	1112.828445	780.330235	9425.292969	1228.497458	494.533931	10.001065	10.914316	11.059581	10.769051	17.056483	0.998967	3436905.561945	1701.127885	176.578938	1701.627885	1871.921062	16.348197	31.641536	1014400.856352	1176.637546	862.118381	9887.220703	1435.083649	494.743888	10.784699	11.338982	11.408093	11.269870	30.954236	0.999330	4105316.198948	2459358.089998
65	ogg2m001-ep02-20210522-0220-e91.fits.fz	65.000000	0.000000	59358.087780	2459358.087780	NaN	NaN	NaN	NaN	NaN	1.460899	11.682432	15.000000	60.000000	90.000000	0.194455	0.274372	0.441135	0.205143	0.154153	0.143986	0.165539	0.199539	0.000223	0.000306	0.000431	0.000256	0.000200	0.000194	0.000227	0.000251	873.239259	897.109760	1023.092915	802.712421	770.617970	741.416976	729.428771	793.402624	6117047.152752	2819.170921	1048.464195	1044.220356	1048.964195	1004.279644	16.352004	31.577383	1189490.566410	706.858347	1246.976860	953.899471	12547.637695	1682.784919	488.543205	12267.000000	10.080158	10.825298	10.902576	10.748021	28.556356	0.999309	6593499.677797	1793.296680	1669.868397	1793.796680	378.631603	16.347698	31.530777	1316998.606464	1297.534753	1015.000641	12290.626953	1863.171896	489.743526	10.938115	11.264181	11.055647	11.472714	63.015661	0.996041	6973254.956198	1415.497043	1500.875489	1415.997043	547.624511	16.349885	31.543422	1872444.073444	1496.178971	1251.484020	18076.869141	2648.966488	489.265729	10.544775	11.030870	10.942128	11.119612	55.557441	0.998005	15141295.040471	1282.277381	1819.550275	1282.777381	228.949725	16.350665	31.519833	1041263.218851	1186.355035	877.699498	10235.508789	1473.086119	489.081108	10.558029	11.061917	10.988760	11.135074	52.628061	0.997474	4644058.828912	644.699976	1900.553030	645.199976	147.946970	16.354364	31.513999	942963.491009	1143.872945	824.360341	10336.954102	1334.020451	488.718471	10.088138	10.765699	10.756025	10.775372	46.451221	0.998740	4198635.908873	303.175613	1346.975570	303.675613	701.524430	16.356334	31.555124	880770.658124	1116.452704	788.901003	10785.690430	1246.035591	488.840080	9.245399	10.488074	10.577730	10.398419	17.395826	0.999567	4062526.137115	502.309506	1546.866635	502.809506	501.633365	16.355182	31.540257	868792.876811	1111.153493	781.883765	10010.991211	1229.090497	488.815083	9.711388	10.624436	10.713159	10.535712	28.039121	0.999104	3760111.138914	1700.992808	176.442559	1701.492808	1872.057441	16.348197	31.641531	1017548.377182	1176.212728	865.105735	10332.382812	1439.536481	489.393683	10.327175	11.040406	11.045908	11.034905	44.191975	0.998751	4507118.600081	2459358.092130
66	ogg2m001-ep02-20210522-0221-e91.fits.fz	66.000000	0.000000	59358.089915	2459358.089915	NaN	NaN	NaN	NaN	NaN	1.479052	11.897375	15.000000	60.000000	90.000000	0.194801	0.274728	0.440852	0.204793	0.153890	0.144025	0.165711	0.199585	0.000223	0.000306	0.000431	0.000255	0.000200	0.000194	0.000227	0.000251	874.687275	898.022671	1023.475911	802.424984	770.077570	741.755443	730.092502	793.762297	6130684.504951	2824.147151	1048.649340	1044.192864	1049.149340	1004.307136	16.352004	31.577382	1194265.195209	706.858347	1249.620932	955.701977	12482.925781	1689.539637	490.885219	12262.000000	10.343292	10.821917	10.913805	10.730030	33.608371	0.998077	6503708.436683	1793.464252	1669.816067	1793.964252	378.683933	16.347698	31.530776	1321279.255902	1300.149483	1016.251803	12064.579102	1869.227776	493.350097	11.258548	11.260223	11.089572	11.430874	57.839531	0.995110	6870372.388864	1415.617611	1500.853502	1416.117611	547.646498	16.349885	31.543420	1875781.338972	1498.419334	1251.840053	17867.453125	2653.687753	493.312454	10.860339	11.014704	10.991219	11.038189	47.359867	0.997314	14850913.093204	1282.446298	1819.517835	1282.946298	228.982165	16.350665	31.519832	1042106.183353	1187.979040	877.209233	10372.142578	1474.278669	493.270326	10.833510	11.007090	10.959535	11.054646	48.868275	0.995880	4604422.979000	644.848179	1900.519547	645.348179	147.980453	16.354363	31.513997	943450.579824	1145.459258	823.643943	10138.720703	1334.709541	492.857772	10.204606	10.711187	10.726063	10.696310	43.409783	0.997493	4156588.098170	303.354447	1346.941621	303.854447	701.558379	16.356333	31.555123	882969.600319	1118.730361	789.260425	10533.835938	1249.146458	492.742241	9.591323	10.395849	10.509105	10.282592	29.208708	0.998270	4039144.980498	502.523236	1546.899540	503.023236	501.600460	16.355182	31.540251	871502.336339	1113.518088	782.656650	9969.046875	1232.923598	492.352531	9.892633	10.535952	10.622111	10.449793	34.278205	0.997999	3765408.646732	1701.235367	176.311735	1701.735367	1872.188265	16.348196	31.641538	1020015.390386	1178.533502	865.495456	10326.807617	1443.026590	493.392702	10.512315	10.947896	10.996014	10.899779	40.498913	0.996844	4522264.407023	2459358.094265
