Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	AIRMASS	WMSHUMID	CCDATEMP	 CCD-TEMP	EXPTIME	RA	DEC	AIR	DQUALITY	FOCPOSN	MOONFRAC	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_T3	rel_flux_T4	rel_flux_C5	rel_flux_C6	rel_flux_C7	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_T3	rel_flux_err_T4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_err_C7	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_T3	rel_flux_SNR_T4	rel_flux_SNR_C5	rel_flux_SNR_C6	rel_flux_SNR_C7	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_T3	Y(IJ)_T3	X(FITS)_T3	Y(FITS)_T3	RA_T3	DEC_T3	Source-Sky_T3	Source_Error_T3	Source_SNR_T3	Peak_T3	Mean_T3	Sky/Pixel_T3	FWHM_T3	Width_T3	X-Width_T3	Y-Width_T3	Angle_T3	Roundness_T3	X(IJ)_T4	Y(IJ)_T4	X(FITS)_T4	Y(FITS)_T4	RA_T4	DEC_T4	Source-Sky_T4	Source_Error_T4	Source_SNR_T4	Peak_T4	Mean_T4	Sky/Pixel_T4	FWHM_T4	Width_T4	X-Width_T4	Y-Width_T4	Angle_T4	Roundness_T4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	rel_flux_T1_n	rel_flux_err_T1_n
ogg2m001-ep05-20210522-0327-e91.fits	173	0	59358.090654	2459358.090654	2459358.095022	1.485341	45.200000	-80	NaN	67	16.352134	31.578466	NaN	NaN	1.991780	0.874710	9.703558	15	30	45	0.141267	0.694012	0.151259	0.565614	0.612859	0.209628	0.038456	0.000157	0.000512	0.000162	0.000333	0.000458	0.000212	0.000108	899.982376	1354.761231	936.112273	1698.643927	1339.292437	987.876687	354.463022	9309072.924187	3422.364387	1047.089704	1034.959918	1047.589704	1013.540082	16.352000	31.577627	1315064.583879	706.858347	1378.912106	953.697178	16863.718750	1860.435813	526.757860	2992	9.821700	10.210828	10.277280	10.144377	38.844624	0.996274	1894.112319	885.190061	1894.612319	1163.309939	16.347050	31.587902	3813792.223896	2098.849204	1817.087296	41626.328125	5395.412305	532.267650	10.889169	10.835270	10.859806	10.810735	43.242118	0.994546	1989.039908	1206.531439	1989.539908	841.968561	16.346523	31.563863	1408081.880687	1412.297216	997.015263	15338.867188	1992.028370	526.217459	11.174112	10.922493	10.850551	10.994435	49.223164	0.991957	116.041737	1356.161562	116.541737	692.338438	16.357452	31.554619	5265344.957709	2421.006062	2174.858229	73359.882812	7448.939352	536.769842	8.684360	9.593824	9.516907	9.670742	55.215752	0.997890	212.889040	1969.124592	213.389040	79.375408	16.356933	31.508863	3537289.704081	2031.355152	1741.344787	49849.816406	5004.241258	531.685280	8.753706	9.636189	9.444918	9.827460	64.001575	0.995846	19.037541	1058.364535	19.537541	990.135465	16.357995	31.576896	1613257.579022	1500.365525	1075.243034	24230.964844	2282.292606	528.276588	8.459739	9.493645	9.461640	9.525649	49.667891	0.998273	1416.181227	1488.342588	1416.681227	560.157412	16.349885	31.543474	344733.417189	964.318180	357.489286	4632.577148	487.698021	525.432836	10.142123	10.535689	10.540296	10.531081	44.660975	0.994537	1.002859	0.001114
ogg2m001-ep05-20210522-0328-e91.fits	174	0	59358.091466	2459358.091466	2459358.095834	1.492504	45.100000	-80	NaN	67	16.352141	31.578474	NaN	NaN	1.991780	0.874781	10.020686	15	30	45	0.140725	0.694714	0.151075	0.564983	0.612873	0.209224	0.038485	0.000157	0.000514	0.000162	0.000334	0.000459	0.000213	0.000109	895.102479	1350.806174	931.788070	1693.641851	1334.823753	983.380239	353.081442	9274463.936179	3420.703581	1048.391121	1035.040432	1048.891121	1013.459568	16.352000	31.577627	1305147.382929	706.858347	1376.345112	948.270438	15392.166016	1846.405844	533.549981	3067	10.146828	10.532535	10.615997	10.449074	36.555028	0.997025	1895.388484	885.275734	1895.888484	1163.224266	16.347050	31.587899	3801879.146236	2096.601219	1813.353494	39223.183594	5378.558748	540.412457	11.334429	11.170380	11.172893	11.167866	44.792929	0.996124	1990.363637	1206.531342	1990.863637	841.968658	16.346523	31.563866	1401141.935448	1412.121731	992.224611	14766.975586	1982.210356	534.626962	11.468734	11.191340	11.130971	11.251709	48.784440	0.993292	117.379706	1356.252970	117.879706	692.247030	16.357451	31.554621	5239910.713486	2415.978671	2168.856363	72794.085938	7412.957257	542.093858	8.731973	9.901544	9.874529	9.928560	49.543111	0.998806	214.164216	1969.180671	214.664216	79.319329	16.356934	31.508867	3524187.381363	2030.960729	1735.231672	46333.250000	4985.705263	537.513999	9.026837	9.966066	9.806887	10.125245	62.686970	0.996957	20.423347	1058.492691	20.923347	990.007309	16.357994	31.576895	1604699.564724	1499.690535	1070.020466	22765.914062	2270.185492	535.415334	8.671303	9.893621	9.891903	9.895339	45.370716	0.999280	1417.477381	1488.383797	1417.977381	560.116203	16.349885	31.543476	343697.843856	965.195905	356.091279	4317.154297	486.232985	531.714715	10.764700	10.807169	10.785306	10.829032	46.726865	0.995489	0.999010	0.001116
ogg2m001-ep05-20210522-0329-e91.fits	175	0	59358.092282	2459358.092282	2459358.096649	1.499766	45.100000	-80	NaN	67	16.352136	31.578477	NaN	NaN	1.991780	0.874838	10.092682	15	30	45	0.140677	0.694366	0.151046	0.565497	0.613604	0.209327	0.038237	0.000158	0.000517	0.000163	0.000336	0.000462	0.000214	0.000110	887.569015	1342.854801	924.862340	1685.014348	1327.742470	976.218384	347.649419	9208148.408598	3416.730151	1047.472981	1035.101282	1047.972981	1013.398718	16.352000	31.577626	1295378.556341	706.858347	1378.047836	940.009862	14302.863281	1832.585781	546.647172	3116	10.134456	10.746506	10.600995	10.892017	65.727946	0.998327	1894.492972	885.411112	1894.992972	1163.088888	16.347050	31.587890	3773579.558271	2092.835233	1803.094433	35881.242188	5338.523021	552.185302	11.598066	11.354147	11.144226	11.564068	61.321251	0.995304	1989.467509	1206.657251	1989.967509	841.842749	16.346523	31.563858	1390856.434157	1412.525735	984.659181	13392.396484	1967.659348	546.645921	11.743059	11.441479	11.168972	11.713987	62.629191	0.993198	116.344417	1356.393379	116.844417	692.106621	16.357452	31.554619	5207179.380200	2411.778230	2159.062270	68239.765625	7366.651893	556.536873	8.670599	10.272869	10.121548	10.424190	83.941564	0.999092	213.161163	1969.323650	213.661163	79.176350	16.356934	31.508868	3501575.018718	2026.164902	1728.178696	43077.910156	4953.715314	550.038657	9.013942	10.331538	10.070769	10.592306	77.807381	0.996932	19.436018	1058.568288	19.936018	989.931712	16.357994	31.576898	1593871.663465	1500.965054	1061.897917	22532.347656	2254.867146	548.627915	8.737978	10.212526	10.094519	10.330534	272.340040	0.999462	1416.584339	1488.505484	1417.084339	559.994516	16.349885	31.543472	339122.168145	967.390980	350.553370	3959.945557	479.759728	543.879586	10.750675	10.979668	10.730915	11.228420	62.818798	0.993958	0.998674	0.001125
ogg2m001-ep05-20210522-0330-e91.fits	176	0	59358.093094	2459358.093094	2459358.097462	1.507124	45.200000	-80	NaN	67	16.352137	31.578484	NaN	NaN	1.991780	0.874909	9.963990	15	30	45	0.140847	0.694490	0.151155	0.565400	0.614299	0.208993	0.038148	0.000159	0.000517	0.000163	0.000335	0.000463	0.000214	0.000111	888.136022	1343.088485	925.229613	1685.716077	1327.942166	975.255805	344.990483	9245257.746140	3430.923890	1047.707139	1035.065369	1048.207139	1013.434631	16.352000	31.577635	1302164.960537	706.858347	1384.254469	940.697675	15498.333984	1842.186579	558.725996	2974	9.934896	10.522990	10.528391	10.517588	44.509897	0.996398	1894.593581	885.387152	1895.093581	1163.112848	16.347050	31.587902	3789185.792914	2099.539021	1804.770359	37892.910156	5360.601327	565.612894	11.284924	11.145866	11.129894	11.161838	45.971076	0.992848	1989.600452	1206.684741	1990.100452	841.815259	16.346523	31.563866	1397470.580049	1418.580898	985.118707	13904.002930	1977.016450	560.653590	11.420504	11.209494	11.104478	11.314510	51.031916	0.991964	116.588500	1356.398059	117.088500	692.101941	16.357452	31.554620	5227270.099889	2419.236348	2160.710798	68042.664062	7395.074447	570.721950	8.781844	10.010733	9.895121	10.126346	57.894278	0.997182	213.394106	1969.358234	213.894106	79.141766	16.356934	31.508865	3518155.119889	2034.379265	1729.350658	46564.468750	4977.171359	563.979310	9.068589	10.059870	9.801250	10.318489	65.468922	0.993851	19.628034	1058.579557	20.128034	989.920443	16.357994	31.576899	1598186.071168	1506.810353	1060.641817	22621.593750	2260.970784	562.220082	8.727998	9.950975	9.872060	10.029889	56.201783	0.998268	1416.734334	1488.539567	1417.234334	559.960433	16.349885	31.543475	339730.762169	976.728317	347.825241	4137.060059	480.620712	557.911570	10.529175	10.703151	10.641527	10.764775	49.028655	0.993251	0.999876	0.001126
ogg2m001-ep05-20210522-0331-e91.fits	177	0	59358.093907	2459358.093907	2459358.098275	1.514579	45.100000	-80	NaN	67	16.352141	31.578479	NaN	NaN	1.991780	0.874981	9.575140	15	30	45	0.141045	0.694350	0.151122	0.565060	0.614420	0.208940	0.038190	0.000159	0.000516	0.000163	0.000335	0.000462	0.000214	0.000111	888.821732	1344.604825	924.663104	1687.732982	1329.448551	976.043468	344.395470	9292044.077367	3444.869567	1048.407791	1034.931295	1048.907791	1013.568705	16.351999	31.577640	1310600.548476	706.858347	1392.184239	941.398783	16430.951172	1854.120495	576.662165	3011	9.620323	10.168525	10.288699	10.048351	19.488158	0.999076	1895.334134	885.243209	1895.834134	1163.256791	16.347049	31.587900	3807907.961928	2106.852561	1807.391762	38358.000000	5387.087778	581.346733	11.029585	10.903201	11.029633	10.776769	30.232088	0.997787	1990.285300	1206.555794	1990.785300	841.944206	16.346523	31.563860	1404234.674304	1426.625701	984.304905	14796.073242	1986.585686	575.753344	11.214367	10.926063	10.989546	10.862579	38.329123	0.997464	117.289760	1356.225556	117.789760	692.274444	16.357452	31.554633	5250564.649172	2426.794296	2163.580431	79759.484375	7428.029493	587.409832	8.305801	9.559205	9.620486	9.497924	13.208166	0.999795	214.119146	1969.216963	214.619146	79.283037	16.356934	31.508871	3536390.661178	2042.085188	1731.754719	51702.632812	5002.969373	578.923189	8.583670	9.651525	9.564349	9.738702	64.818326	0.999198	20.368508	1058.459992	20.868508	990.040008	16.357994	31.576911	1605937.286139	1512.960600	1061.453475	25277.158203	2271.936510	578.294984	8.065472	9.501215	9.609571	9.392858	349.248431	0.999399	1417.443607	1488.346762	1417.943607	560.153238	16.349885	31.543478	341808.168121	984.447524	347.208114	4390.417480	483.559640	574.537222	10.206764	10.409851	10.469175	10.350527	39.464419	0.996477	1.001287	0.001127
ogg2m001-ep05-20210522-0332-e91.fits	178	0	59358.094721	2459358.094721	2459358.099088	1.522136	45.200000	-80	NaN	67	16.352135	31.578486	NaN	NaN	1.991780	0.875038	9.494607	15	30	45	0.140520	0.694656	0.151024	0.566057	0.612758	0.209671	0.038224	0.000159	0.000518	0.000164	0.000336	0.000463	0.000216	0.000111	884.313372	1340.235044	922.128089	1684.044396	1324.745086	972.187808	343.145600	9253081.079007	3442.476315	1047.427714	1035.171281	1047.927714	1013.328719	16.352000	31.577630	1300238.856828	706.858347	1388.485406	936.444021	16347.218750	1839.461700	578.334046	2992	9.420369	10.196029	10.227933	10.164125	39.786193	0.998804	1894.409639	885.454226	1894.909639	1163.045774	16.347049	31.587900	3792928.915019	2104.002399	1802.720813	39086.093750	5365.896761	581.510812	11.057299	10.955865	11.004961	10.906769	39.911804	0.997427	1989.385210	1206.743548	1989.885210	841.756452	16.346523	31.563862	1397434.595391	1423.475614	981.706031	14962.200195	1976.965542	577.228157	11.101384	11.000091	10.972956	11.027225	47.318230	0.996275	116.361732	1356.375751	116.861732	692.124249	16.357452	31.554624	5237767.693375	2424.119436	2160.688791	78123.320312	7409.925504	589.490722	8.228569	9.704848	9.699425	9.710270	47.692204	0.999858	213.188311	1969.285204	213.688311	79.214796	16.356934	31.508868	3515655.113775	2037.728601	1725.281332	50488.207031	4973.634574	582.967281	8.482477	9.765623	9.647567	9.883680	63.895188	0.998444	19.434658	1058.662616	19.934658	989.837384	16.357995	31.576897	1603826.391992	1517.152040	1057.129642	25132.330078	2268.950206	580.554018	8.085193	9.662964	9.714253	9.611676	14.780890	0.999851	1416.419643	1488.522836	1416.919643	559.977164	16.349885	31.543475	340670.658221	984.748151	345.946990	4519.323242	481.950393	575.649652	10.086959	10.491027	10.418056	10.563999	52.059101	0.996748	0.997553	0.001128
ogg2m001-ep05-20210522-0333-e91.fits	179	0	59358.095534	2459358.095534	2459358.099902	1.529795	45.600000	-80	NaN	67	16.352135	31.578491	NaN	NaN	1.991780	0.875109	9.349709	15	30	45	0.140695	0.694584	0.151191	0.566030	0.613094	0.209552	0.038200	0.000158	0.000516	0.000163	0.000335	0.000461	0.000214	0.000110	889.631535	1345.992989	927.122078	1690.244087	1330.548929	977.586242	345.846806	9289998.252042	3440.456516	1047.401679	1035.092780	1047.901679	1013.407220	16.352000	31.577641	1307054.416113	706.858347	1387.179041	942.239161	18580.347656	1849.103744	566.399400	2978	9.204666	9.891735	9.949376	9.834094	26.908482	0.999610	1894.262990	885.379749	1894.762990	1163.120251	16.347050	31.587909	3807826.906789	2104.728086	1809.177599	41859.605469	5386.973108	569.254622	10.656589	10.563860	10.624179	10.503540	37.212831	0.998191	1989.247659	1206.686825	1989.747659	841.813175	16.346523	31.563869	1404565.441850	1422.874440	987.132386	15787.943359	1987.053626	564.882050	10.826339	10.598914	10.581134	10.616693	46.655806	0.996627	116.291598	1356.382532	116.791598	692.117468	16.357452	31.554629	5258413.688166	2426.147280	2167.392611	89840.070312	7439.133611	577.247204	8.141321	9.312906	9.342306	9.283506	7.069532	0.999958	213.127318	1969.315182	213.627318	79.184818	16.356935	31.508869	3530881.748816	2038.260320	1732.301666	57498.320312	4995.175856	570.020693	8.426921	9.384329	9.279093	9.489566	76.307068	0.999362	19.359314	1058.635582	19.859314	989.864418	16.357995	31.576906	1609471.192289	1513.732459	1063.246799	29337.232422	2276.935965	568.759415	8.220491	9.295552	9.354616	9.236489	349.404032	0.999814	1416.422266	1488.565377	1416.922266	559.934623	16.349885	31.543475	341818.404148	980.290584	348.690898	4768.285156	483.574121	563.676497	9.971639	10.142518	10.126075	10.158961	47.394825	0.998492	0.998797	0.001123
ogg2m001-ep05-20210522-0334-e91.fits	180	0	59358.096348	2459358.096348	2459358.100715	1.537562	45.799000	-80	NaN	67	16.352140	31.578481	NaN	NaN	1.991780	0.875181	10.086691	15	30	45	0.140701	0.694944	0.151265	0.565498	0.613548	0.209068	0.038234	0.000158	0.000517	0.000163	0.000335	0.000462	0.000214	0.000110	888.254966	1344.931558	926.822283	1687.385008	1329.159423	976.766675	346.958989	9250764.383324	3428.457431	1048.236668	1034.948455	1048.736668	1013.551545	16.352000	31.577641	1301593.022371	706.858347	1383.660004	940.688478	15030.191406	1841.377452	557.853263	3047	10.106958	10.566568	10.377809	10.755328	279.490648	0.998573	1895.118451	885.342082	1895.618451	1163.157918	16.347050	31.587897	3792906.787775	2098.303147	1807.606681	40098.925781	5365.865457	558.861388	11.174829	11.152286	10.896736	11.407837	82.440090	0.997749	1990.122563	1206.659457	1990.622563	841.840543	16.346523	31.563857	1399318.045413	1417.938485	986.867949	15010.677734	1979.630079	554.980987	11.404314	11.214137	10.875354	11.552920	81.424038	0.996009	117.231907	1356.228325	117.731907	692.271675	16.357452	31.554633	5231290.011416	2419.207437	2162.398285	67054.406250	7400.761458	568.183022	9.066740	9.992568	9.747713	10.237423	282.256226	0.997102	214.044509	1969.191333	214.544509	79.308667	16.356934	31.508874	3517583.130732	2033.701026	1729.646140	43815.160156	4976.362160	561.019561	9.291258	10.077288	9.698527	10.456049	275.940207	0.994116	20.318173	1058.481682	20.818173	990.018318	16.357994	31.576909	1599608.304817	1505.737731	1062.341915	21690.451172	2262.982833	560.816235	8.961592	9.944228	9.731475	10.156980	287.335498	0.997296	1417.294830	1488.493737	1417.794830	560.006263	16.349885	31.543470	340666.160000	973.785539	349.836947	4327.611816	481.944029	553.491459	10.601145	10.733031	10.387226	11.078836	87.659109	0.995829	0.998842	0.001124
ogg2m001-ep05-20210522-0335-e91.fits	181	0	59358.097161	2459358.097161	2459358.101528	1.545472	46.000000	-80	NaN	67	16.352137	31.578483	NaN	NaN	1.991780	0.875238	9.696024	15	30	45	0.140420	0.695387	0.151540	0.566062	0.613358	0.209187	0.038059	0.000158	0.000516	0.000163	0.000335	0.000460	0.000214	0.000110	889.538989	1347.400785	930.317982	1691.370383	1332.028081	978.530032	346.431122	9283601.264038	3434.013815	1047.662437	1035.085929	1048.162437	1013.414071	16.352000	31.577633	1303605.392465	706.858347	1383.879502	941.993425	16134.774414	1844.224374	557.388748	3042	9.708718	10.138980	10.026804	10.251155	83.672548	0.999486	1894.528574	885.448343	1895.028574	1163.051657	16.347050	31.587899	3807799.020449	2103.034449	1810.621325	39985.308594	5386.933657	562.077062	11.059217	10.873990	10.766167	10.981814	64.018793	0.998964	1989.511080	1206.745553	1990.011080	841.754447	16.346523	31.563859	1406840.217284	1419.853795	990.834565	15284.432617	1990.271775	556.134161	11.187732	10.895888	10.697773	11.094003	66.604432	0.997181	116.694330	1356.222238	117.194330	692.277762	16.357452	31.554628	5255094.613766	2423.811668	2168.111773	78990.039062	7434.438082	565.650522	8.504071	9.581485	9.398191	9.764778	273.528896	0.998515	213.454912	1969.123390	213.954912	79.376610	16.356935	31.508869	3529391.199718	2035.354115	1734.042825	50743.230469	4993.067160	560.883225	8.703817	9.608577	9.296347	9.920808	270.500104	0.995784	19.688769	1058.577020	20.188769	989.922980	16.357995	31.576897	1606044.114029	1509.118658	1064.226531	24950.947266	2272.087641	559.937107	8.369281	9.515130	9.385025	9.645235	284.738463	0.999014	1416.727952	1488.505258	1417.227952	559.994742	16.349885	31.543471	340366.929842	974.469853	349.284207	4378.892090	481.520705	555.149573	10.339336	10.315825	10.136692	10.494957	70.382707	0.997991	0.996848	0.001121
ogg2m001-ep05-20210522-0336-e91.fits	182	0	59358.097974	2459358.097974	2459358.102342	1.553422	46.200000	-80	NaN	67	16.352135	31.578482	NaN	NaN	1.991780	0.875310	9.887825	15	30	45	0.140741	0.695421	0.151186	0.565750	0.613179	0.208931	0.038308	0.000158	0.000516	0.000163	0.000335	0.000460	0.000213	0.000110	891.118676	1347.728323	928.578232	1691.123939	1332.056678	979.039715	347.635091	9286341.483871	3434.383118	1047.399042	1035.009409	1047.899042	1013.490591	16.352000	31.577638	1306965.558651	706.858347	1384.719792	943.848399	16034.139648	1848.978037	556.724817	2914	9.943449	10.259855	10.377633	10.142077	27.951540	0.998323	1894.257077	885.382620	1894.757077	1163.117380	16.347050	31.587897	3809035.153261	2102.905334	1811.320316	40028.429688	5388.682427	559.772532	11.094236	10.922704	11.006303	10.839106	37.909684	0.996096	1989.258908	1206.642958	1989.758908	841.857042	16.346523	31.563861	1403969.281706	1420.002919	988.708729	15176.253906	1986.210232	554.866901	11.329874	10.999931	11.010394	10.989468	44.219866	0.995118	116.293186	1356.290503	116.793186	692.209497	16.357452	31.554630	5253752.174667	2424.064940	2167.331447	74423.625000	7432.538919	566.352757	8.707939	9.721985	9.736434	9.707536	40.766278	0.999592	213.187340	1969.167213	213.687340	79.332787	16.356934	31.508876	3529794.256087	2036.152314	1733.561007	48300.839844	4993.637368	559.758088	9.038726	9.780308	9.634679	9.925938	69.108395	0.998406	19.343350	1058.515435	19.843350	989.984565	16.357995	31.576909	1604895.212576	1507.126319	1064.871068	24411.472656	2270.462278	558.704066	8.573417	9.636134	9.729424	9.542843	18.663750	0.999407	1416.445199	1488.403807	1416.945199	560.096193	16.349885	31.543478	342616.861946	977.461288	350.517065	4512.860352	484.703708	553.491105	10.527137	10.579673	10.592432	10.566914	43.779879	0.996791	0.999123	0.001121
ogg2m001-ep05-20210522-0337-e91.fits	183	0	59358.098787	2459358.098787	2459358.103155	1.561555	46.100000	-80	NaN	67	16.352143	31.578474	NaN	NaN	1.991780	0.875382	9.386857	15	30	45	0.140849	0.697172	0.151048	0.565848	0.611678	0.209124	0.038132	0.000158	0.000517	0.000163	0.000335	0.000459	0.000214	0.000110	890.338266	1347.439027	927.822075	1691.370888	1331.318833	979.017076	346.314259	9289395.872094	3436.706347	1048.785800	1034.986392	1049.285800	1013.513608	16.352000	31.577630	1308397.907290	706.858347	1387.541779	942.961089	16716.052734	1851.004395	560.571959	3012	9.447255	10.105636	10.064460	10.146812	53.834466	0.999279	1895.722760	885.285688	1896.222760	1163.214312	16.347050	31.587897	3815938.573477	2105.999505	1811.937071	40821.292969	5398.448769	566.046808	10.869077	10.776265	10.686479	10.866051	55.112220	0.997677	1990.686287	1206.549131	1991.186287	841.950869	16.346523	31.563862	1403140.313942	1420.409767	987.841922	14890.224609	1985.037483	562.203598	11.048631	10.801180	10.601011	11.001350	61.765647	0.995501	117.705888	1356.203306	118.205888	692.296694	16.357452	31.554625	5256387.575380	2424.157615	2168.335731	84229.554688	7436.267248	569.137985	8.043163	9.638599	9.566542	9.710656	68.211464	0.999574	214.510013	1969.143094	215.010013	79.356906	16.356934	31.508869	3525593.330274	2035.818956	1731.781365	53597.945312	4987.694274	564.910310	8.272411	9.643364	9.429983	9.856745	73.480810	0.997216	20.768790	1058.490764	21.268790	990.009236	16.357994	31.576897	1606647.674832	1508.697403	1064.923736	27028.427734	2272.941505	561.939504	7.896027	9.555293	9.560227	9.550359	42.657107	0.999840	1417.835927	1488.371592	1418.335927	560.128408	16.349885	31.543474	341216.293511	977.235861	349.164728	4454.564453	482.722309	559.050984	10.131431	10.379546	10.264124	10.494967	59.368581	0.997861	0.999889	0.001123
ogg2m001-ep05-20210522-0338-e91.fits	184	0	59358.099600	2459358.099600	2459358.103968	1.569728	45.799000	-80	NaN	67	16.352138	31.578496	NaN	NaN	1.991780	0.875440	9.568490	15	30	45	0.140657	0.696179	0.151065	0.565846	0.611774	0.209051	0.038519	0.000159	0.000518	0.000163	0.000336	0.000461	0.000214	0.000111	886.830197	1343.048059	924.448788	1686.237054	1327.365581	974.632986	347.743611	9249032.245763	3432.830697	1047.861320	1035.258571	1048.361320	1013.241429	16.351999	31.577633	1300938.929800	706.858347	1385.210640	939.163252	16255.475586	1840.452101	564.809528	3043	9.497669	10.318838	10.338786	10.298889	38.852532	0.999670	1894.771817	885.536842	1895.271817	1162.963158	16.347050	31.587900	3796168.497214	2102.403819	1805.632421	40918.152344	5370.479832	569.693633	10.844662	10.911097	10.875340	10.946854	50.314049	0.998737	1989.739344	1206.810357	1990.239344	841.689643	16.346523	31.563865	1397201.264603	1419.637575	984.195748	15426.931641	1976.635447	565.021294	11.000966	11.009444	10.874419	11.144470	58.592198	0.997118	116.691619	1356.527832	117.191619	691.972168	16.357452	31.554625	5233528.137485	2420.673264	2162.013443	73413.187500	7403.927759	575.619879	8.511706	9.823399	9.770316	9.876482	88.649006	0.999883	213.568026	1969.399801	214.068026	79.100199	16.356934	31.508874	3510614.335845	2032.316509	1727.395472	47541.531250	4966.503332	568.829220	8.655941	9.878040	9.680128	10.075951	81.536948	0.998247	19.773076	1058.720644	20.273076	989.779356	16.357995	31.576904	1599202.365339	1508.909496	1059.839818	24619.580078	2262.408546	564.622685	8.320167	9.800734	9.789886	9.811582	307.890820	0.999919	1416.940211	1488.637079	1417.440211	559.862921	16.349885	31.543477	343047.047365	978.318207	350.649763	4359.603027	485.312296	560.743543	10.148316	10.591442	10.486113	10.696771	59.336622	0.998282	0.998527	0.001126
