 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	JD_MOBS	HJD_MOBS	BJD_MOBS	ALT_OBJ	AIRMASS	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_T2	rel_flux_C3	rel_flux_err_T1	rel_flux_err_T2	rel_flux_err_C3	rel_flux_SNR_T1	rel_flux_SNR_T2	rel_flux_SNR_C3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_T2	Y(IJ)_T2	X(FITS)_T2	Y(FITS)_T2	RA_T2	DEC_T2	Source-Sky_T2	Source_Error_T2	Source_SNR_T2	Peak_T2	Mean_T2	Sky/Pixel_T2	FWHM_T2	Width_T2	X-Width_T2	Y-Width_T2	Angle_T2	Roundness_T2	Variance_T2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	BJD_TDB
78	ogg2m001-ep05-20210522-0232-e91.fits.fz	78.000000	0.000000	59358.013360	2459358.013360	NaN	NaN	NaN	NaN	NaN	1.097459	12.307714	16.000000	60.000000	90.000000	0.930528	1.144176	0.000000	0.001391	0.001604	0.000000	668.736377	713.395080	0.000000	1449657.535767	1497.177170	1047.676189	1037.693045	1048.176189	1010.806955	16.351999	31.577630	1348947.362435	804.247719	1458.772858	924.713779	29289.259766	1677.278443	907.504454	9318.000000	8.237822	9.106814	9.201698	9.011930	338.022102	0.999162	14261673.854388	19.364065	1061.310326	19.864065	987.189674	16.357995	31.576889	1658663.428581	1572.026759	1055.111447	39837.351562	2062.378778	905.983634	7.057594	11.667931	11.679944	11.655917	317.488616	0.999437	27509402.005234	1989.838977	1209.173406	1990.338977	839.326594	16.346522	31.563868	1449657.535767	1497.177170	968.260514	24866.808594	1802.501270	906.309069	9.630549	11.634682	11.660347	11.609016	28.358042	0.999935	13089553.432495	2459358.017710
79	ogg2m001-ep05-20210522-0233-e91.fits.fz	79.000000	0.000000	59358.014175	2459358.014175	NaN	NaN	NaN	NaN	NaN	1.099504	12.050322	16.000000	60.000000	90.000000	0.929174	1.144095	0.000000	0.001391	0.001605	0.000000	667.905481	712.861002	0.000000	1448525.256802	1497.091781	1048.048391	1037.235799	1048.548391	1011.264201	16.351999	31.577629	1345932.475651	804.247719	1458.012437	923.128254	30421.335938	1673.529739	908.804776	9330.000000	7.966707	8.878492	8.954817	8.802168	324.228156	0.997051	15461646.976691	19.747674	1060.719534	20.247674	987.780466	16.357995	31.576898	1657250.361236	1571.910155	1054.290766	45254.566406	2060.621773	907.002741	6.612147	11.582500	11.602525	11.562476	318.179097	0.999025	30078310.269344	1990.267123	1208.700366	1990.767123	839.799634	16.346522	31.563868	1448525.256802	1497.091781	967.559421	26774.173828	1801.093397	907.405170	9.264398	11.475721	11.452122	11.499321	306.956685	0.999780	13939364.069136	2459358.018525
80	ogg2m001-ep05-20210522-0234-e91.fits.fz	80.000000	0.000000	59358.014988	2459358.014988	NaN	NaN	NaN	NaN	NaN	1.101580	11.684225	16.000000	60.000000	90.000000	0.933772	1.143967	0.000000	0.001392	0.001601	0.000000	670.748101	714.503604	0.000000	1448210.500088	1493.024372	1048.308826	1036.996341	1048.808826	1011.503659	16.351999	31.577632	1352298.149685	804.247719	1456.378710	928.534687	31477.552734	1681.444805	895.962825	9538.000000	7.669508	8.794079	8.876472	8.711686	325.950198	0.997477	16392752.977974	20.019270	1060.561226	20.519270	987.938774	16.357994	31.576897	1656704.456486	1568.155091	1056.467224	46105.468750	2059.942996	895.412315	6.479596	11.463956	11.502695	11.425217	320.660025	0.998815	31135536.241658	1990.525484	1208.499577	1991.025484	840.000423	16.346522	31.563868	1448210.500088	1493.024372	969.984501	27645.292969	1800.702029	895.393071	8.853247	11.291183	11.287653	11.294713	313.523893	0.999853	14629063.719190	2459358.019338
81	ogg2m001-ep05-20210522-0235-e91.fits.fz	81.000000	0.000000	59358.015800	2459358.015800	NaN	NaN	NaN	NaN	NaN	1.103677	12.500368	16.000000	60.000000	90.000000	0.932437	1.145310	0.000000	0.001393	0.001604	0.000000	669.604034	713.905072	0.000000	1446101.831956	1492.925979	1047.659467	1037.673609	1048.159467	1010.826391	16.351999	31.577629	1348398.681172	804.247719	1455.081176	926.682788	24673.710938	1676.596214	896.290292	9390.000000	8.617071	9.457262	9.517991	9.396532	325.348520	0.998680	12627965.026030	19.309969	1061.260028	19.809969	987.239972	16.357994	31.576891	1656234.797348	1567.994383	1056.275976	39068.308594	2059.359023	894.811044	7.275068	11.880562	11.858934	11.902189	310.403942	0.999481	24576740.759702	1989.854937	1209.148411	1990.354937	839.351589	16.346522	31.563869	1446101.831956	1492.925979	968.635989	22956.730469	1798.080115	896.375439	9.924739	11.833986	11.815504	11.852467	68.425528	0.999982	11627009.256368	2459358.020151
82	ogg2m001-ep05-20210522-0236-e91.fits.fz	82.000000	0.000000	59358.016613	2459358.016613	NaN	NaN	NaN	NaN	NaN	1.105814	12.262378	16.000000	60.000000	90.000000	0.930854	1.143928	0.000000	0.001386	0.001598	0.000000	671.561350	716.032175	0.000000	1448920.977415	1490.455464	1047.866768	1037.020054	1048.366768	1011.479946	16.351999	31.577631	1348733.922842	804.247719	1452.109779	928.809889	29511.771484	1677.013053	885.860379	9382.000000	8.174320	9.102127	9.059684	9.144569	302.312177	0.999526	14538900.379905	19.587165	1060.597210	20.087165	987.902790	16.357994	31.576894	1657461.013848	1565.662206	1058.632576	44752.460938	2060.883698	883.919706	6.807783	11.624887	11.555718	11.694055	298.047183	0.999545	27691937.570236	1990.024103	1208.506290	1990.524103	839.993710	16.346522	31.563869	1448920.977415	1490.455464	972.133024	25721.181641	1801.585435	884.645702	9.304664	11.560640	11.438538	11.682741	76.401518	0.999436	13427287.032618	2459358.020964
83	ogg2m001-ep05-20210522-0237-e91.fits.fz	83.000000	0.000000	59358.017426	2459358.017426	NaN	NaN	NaN	NaN	NaN	1.107982	12.734816	16.000000	60.000000	90.000000	0.932785	1.144574	0.000000	0.001387	0.001597	0.000000	672.660922	716.642959	0.000000	1444039.990004	1484.321657	1048.430458	1037.087255	1048.930458	1011.412745	16.351999	31.577629	1346978.239766	804.247719	1446.675722	931.085121	22539.488281	1674.830040	869.308097	9250.000000	8.480991	9.415216	9.492890	9.337543	334.180899	0.999293	12490568.598199	20.096210	1060.601089	20.596210	987.898911	16.357995	31.576895	1652810.308991	1559.747573	1059.665255	32815.593750	2055.101021	869.218218	7.460432	11.832938	11.869847	11.796029	320.531286	0.998943	23199620.009771	1990.604947	1208.624579	1991.104947	839.875421	16.346522	31.563864	1444039.990004	1484.321657	972.861902	21202.693359	1795.516425	868.360450	10.000646	11.745173	11.687021	11.803325	87.948935	0.999901	11531036.935586	2459358.021777
84	ogg2m001-ep05-20210522-0238-e91.fits.fz	84.000000	0.000000	59358.018239	2459358.018239	NaN	NaN	NaN	NaN	NaN	1.110182	12.507768	16.000000	60.000000	90.000000	0.931430	1.145312	0.000000	0.001381	0.001592	0.000000	674.441445	719.193717	0.000000	1446294.674782	1481.832459	1047.735504	1037.433927	1048.235504	1011.066073	16.351999	31.577625	1347122.212997	804.247719	1443.796570	933.041566	26503.085938	1675.009056	859.724704	9524.000000	8.213432	9.224363	9.194078	9.254648	311.098483	0.997661	13536565.355851	19.376936	1060.934276	19.876936	987.565724	16.357995	31.576893	1656458.503941	1557.064821	1063.834004	39351.277344	2059.637179	857.341619	7.034572	11.655969	11.576010	11.735928	305.992895	0.998032	25956076.140250	1989.966834	1208.924715	1990.466834	839.575285	16.346521	31.563863	1446294.674782	1481.832459	976.017678	23415.011719	1798.319896	859.312864	9.540486	11.645596	11.566093	11.725098	290.112203	0.999680	12339329.095484	2459358.022590
85	ogg2m001-ep05-20210522-0239-e91.fits.fz	85.000000	0.000000	59358.019052	2459358.019052	NaN	NaN	NaN	NaN	NaN	1.112414	12.275143	16.000000	60.000000	90.000000	0.933741	1.143392	0.000000	0.001381	0.001589	0.000000	676.014241	719.636502	0.000000	1447461.924839	1480.953020	1047.690531	1037.111768	1048.190531	1011.388232	16.351999	31.577631	1351554.570839	804.247719	1443.948402	936.013066	32587.828125	1680.520241	854.798404	9247.000000	8.153182	9.050831	9.010613	9.091049	309.052761	0.998141	14940205.326971	19.334598	1060.667348	19.834598	987.832652	16.357994	31.576898	1655016.735014	1556.200366	1063.498487	45489.070312	2057.844487	854.044285	6.877050	11.547040	11.491441	11.602639	307.480270	0.998623	27922370.916949	1989.905146	1208.608035	1990.405146	839.891965	16.346522	31.563866	1447461.924839	1480.953020	977.385444	25481.847656	1799.771252	852.997115	9.287427	11.477049	11.459305	11.494794	70.387267	0.999984	13498561.173722	2459358.023402
86	ogg2m001-ep05-20210522-0240-e91.fits.fz	86.000000	0.000000	59358.019864	2459358.019864	NaN	NaN	NaN	NaN	NaN	1.114666	12.625562	16.000000	60.000000	90.000000	0.931865	1.143355	0.000000	0.001379	0.001589	0.000000	675.569796	719.569678	0.000000	1446105.125379	1479.833146	1048.599290	1036.731960	1049.099290	1011.768040	16.351999	31.577628	1347575.201945	804.247719	1441.273074	934.989508	25519.136719	1675.572301	850.973498	9320.000000	8.505751	9.408158	9.568611	9.247705	333.931558	0.996913	12489447.001129	20.313330	1060.288819	20.813330	988.211181	16.357995	31.576888	1653411.551833	1554.672517	1063.511147	36962.796875	2055.848605	849.816216	6.978016	11.746229	11.835434	11.657025	326.667805	0.998530	23563936.994057	1990.759462	1208.277380	1991.259462	840.222620	16.346522	31.563866	1446105.125379	1479.833146	977.208227	21087.091797	1798.084210	851.289881	10.117777	11.790598	11.813823	11.767373	321.904357	0.999728	11291510.924354	2459358.024215
87	ogg2m001-ep05-20210522-0241-e91.fits.fz	87.000000	0.000000	59358.020685	2459358.020685	NaN	NaN	NaN	NaN	NaN	1.116990	12.580243	16.000000	60.000000	90.000000	0.932974	1.147309	0.000000	0.001382	0.001594	0.000000	675.084918	719.575021	0.000000	1444759.627135	1479.996811	1047.941294	1037.317967	1048.441294	1011.182033	16.351999	31.577629	1347922.709364	804.247719	1442.252795	934.595318	25661.625000	1676.004391	853.997627	9392.000000	8.404069	9.300202	9.314148	9.286256	316.391053	0.996182	13385625.753825	19.663475	1060.868001	20.163475	987.631999	16.357994	31.576894	1657585.454180	1556.646081	1064.844138	38593.988281	2061.038427	852.996964	7.123223	11.654191	11.619686	11.688697	310.580945	0.998515	26022271.989149	1990.170102	1208.810512	1990.670102	839.689488	16.346522	31.563868	1444759.627135	1479.996811	976.191041	24325.843750	1796.411221	853.904512	9.587875	11.643191	11.619657	11.666725	306.813054	0.999794	12520591.372169	2459358.025036
88	ogg2m001-ep05-20210522-0242-e91.fits.fz	88.000000	0.000000	59358.021498	2459358.021498	NaN	NaN	NaN	NaN	NaN	1.119317	12.554372	16.000000	60.000000	90.000000	0.933104	1.143901	0.000000	0.001384	0.001593	0.000000	674.169227	718.033374	0.000000	1443177.744129	1479.968878	1047.599239	1036.994737	1048.099239	1011.505263	16.351999	31.577630	1346634.876569	804.247719	1443.202970	933.087656	29225.998047	1674.403103	858.113199	9414.000000	8.212988	9.173650	9.182396	9.164905	316.420853	0.998521	14400644.415484	19.278734	1060.528274	19.778734	987.971726	16.357995	31.576895	1650852.914675	1555.623325	1061.216355	42482.824219	2052.667201	857.156791	7.331174	11.617928	11.614220	11.621636	314.314809	0.999288	26666351.328302	1989.738264	1208.504406	1990.238264	839.995594	16.346522	31.563867	1443177.744129	1479.968878	975.140603	26901.365234	1794.444310	855.779342	9.538712	11.510933	11.468582	11.553284	272.452665	0.999945	13187297.722977	2459358.025849
89	ogg2m001-ep05-20210522-0243-e91.fits.fz	89.000000	0.000000	59358.022311	2459358.022311	NaN	NaN	NaN	NaN	NaN	1.121677	12.311859	16.000000	60.000000	90.000000	0.933490	1.148173	0.000000	0.001385	0.001598	0.000000	674.033513	718.574240	0.000000	1440445.578468	1478.099024	1048.472548	1036.814197	1048.972548	1011.685803	16.351998	31.577633	1344641.770461	804.247719	1440.790061	933.266967	27495.601562	1671.924879	852.381930	9445.000000	8.103455	9.156655	9.217365	9.095945	321.605610	0.996634	14136743.788127	20.169704	1060.325799	20.669704	988.174201	16.357994	31.576903	1653880.298282	1554.745356	1063.762816	42708.812500	2056.431443	851.292953	6.812200	11.637301	11.651070	11.623531	316.721225	0.998447	26674448.753956	1990.630226	1208.353142	1991.130226	840.146858	16.346521	31.563865	1440445.578468	1478.099024	974.525763	23515.404297	1791.047141	852.793329	9.465549	11.675071	11.677902	11.672241	316.106497	0.999842	12482598.331656	2459358.026661
90	ogg2m001-ep05-20210522-0244-e91.fits.fz	90.000000	0.000000	59358.023125	2459358.023125	NaN	NaN	NaN	NaN	NaN	1.124071	12.758127	16.000000	60.000000	90.000000	0.934606	1.144705	0.000000	0.001383	0.001591	0.000000	675.920576	719.473833	0.000000	1440253.685973	1474.469306	1047.790195	1037.129010	1048.290195	1011.370990	16.351999	31.577633	1346069.877929	804.247719	1437.672785	936.283897	26084.515625	1673.700585	840.627369	9407.000000	8.463336	9.526181	9.463202	9.589160	287.189218	0.999743	12668091.552924	19.374947	1060.788171	19.874947	987.711829	16.357995	31.576887	1648665.770581	1549.883614	1063.735209	39974.101562	2049.947710	839.034857	7.465648	11.778189	11.682958	11.873421	296.657261	0.999267	24004287.605087	1989.929015	1208.628876	1990.429015	839.871124	16.346522	31.563872	1440253.685973	1474.469306	976.794620	22824.205078	1790.808542	840.466922	10.033538	11.830966	11.723052	11.938879	85.349541	0.999658	11457429.186012	2459358.027475
91	ogg2m001-ep05-20210522-0245-e91.fits.fz	91.000000	0.000000	59358.023938	2459358.023938	NaN	NaN	NaN	NaN	NaN	1.126498	12.659507	16.000000	60.000000	90.000000	0.931916	1.143499	0.000000	0.001378	0.001588	0.000000	676.038885	720.126343	0.000000	1442457.419697	1474.874969	1047.914540	1037.224900	1048.414540	1011.275100	16.351999	31.577626	1344248.697712	804.247719	1436.897015	935.521950	29691.767578	1671.436133	840.008896	9454.000000	8.296705	9.239471	9.171591	9.307350	281.274532	0.999747	13945935.307157	19.590047	1060.798013	20.090047	987.701987	16.357994	31.576889	1649448.583962	1549.852287	1064.261800	41632.722656	2050.921059	838.796555	7.313151	11.652512	11.558482	11.746542	288.258718	0.999597	25625903.003493	1990.078761	1208.715916	1990.578761	839.784084	16.346522	31.563865	1442457.419697	1474.874969	978.020138	26460.134766	1793.548661	839.641897	9.610537	11.637207	11.517882	11.756532	74.352148	0.999424	12786070.181756	2459358.028288
92	ogg2m001-ep05-20210522-0246-e91.fits.fz	92.000000	0.000000	59358.024750	2459358.024750	NaN	NaN	NaN	NaN	NaN	1.128969	13.338777	16.000000	60.000000	90.000000	0.933117	1.144410	0.000000	0.001382	0.001592	0.000000	675.094065	719.050703	0.000000	1441361.463951	1476.551795	1048.561209	1036.679647	1049.061209	1011.820353	16.351999	31.577625	1344959.289817	804.247719	1439.012432	934.640494	26061.693359	1672.319681	846.343859	9305.000000	8.935842	9.585051	9.726317	9.443786	335.260738	0.997943	11975894.422847	20.287812	1060.245912	20.787812	988.254088	16.357994	31.576888	1649507.887531	1551.487991	1063.177992	36607.906250	2050.994797	843.968773	7.990122	11.831677	11.899569	11.763786	326.373849	0.999119	22317995.964342	1990.765782	1208.187247	1991.265782	840.312753	16.346522	31.563863	1441361.463951	1476.551795	976.167222	21348.798828	1792.185951	845.507374	10.430860	11.925755	11.968899	11.882612	354.783479	0.999946	10930150.341093	2459358.029101
93	ogg2m001-ep05-20210522-0247-e91.fits.fz	93.000000	0.000000	59358.025563	2459358.025563	NaN	NaN	NaN	NaN	NaN	1.131453	13.089583	16.000000	60.000000	90.000000	0.930825	1.145135	0.000000	0.001378	0.001590	0.000000	675.549110	720.312317	0.000000	1443445.351680	1476.652678	1047.853267	1037.128195	1048.353267	1011.371805	16.351999	31.577629	1343594.386272	804.247719	1437.508092	934.669094	28455.339844	1670.622563	842.785575	9148.000000	8.536954	9.380760	9.319056	9.442464	305.935465	0.998213	13181147.582326	19.598766	1060.664256	20.098766	987.835744	16.357995	31.576890	1652939.084341	1551.298491	1065.519688	39564.574219	2055.261140	840.967430	7.515114	11.687990	11.584947	11.791033	300.639040	0.998654	24826835.871454	1990.084637	1208.627013	1990.584637	839.872987	16.346522	31.563870	1443445.351680	1476.652678	977.511755	22907.318359	1794.777053	842.313216	9.877905	11.771004	11.643055	11.898953	278.592184	0.999482	12051375.923046	2459358.029914
94	ogg2m001-ep05-20210522-0248-e91.fits.fz	94.000000	0.000000	59358.026377	2459358.026377	NaN	NaN	NaN	NaN	NaN	1.133993	12.874081	16.000000	60.000000	90.000000	0.932683	1.145780	0.000000	0.001379	0.001590	0.000000	676.170588	720.448450	0.000000	1440725.034082	1473.513286	1047.823064	1037.067614	1048.323064	1011.432386	16.351999	31.577623	1343740.206717	804.247719	1435.451984	936.109477	27031.363281	1670.803876	836.237222	9320.000000	8.415727	9.335758	9.342573	9.328943	324.683975	0.999981	13432634.730488	19.469425	1060.623281	19.969425	987.876719	16.357994	31.576888	1650753.400527	1549.051875	1065.654048	37873.765625	2052.543465	835.267442	7.299013	11.655048	11.621091	11.689005	305.303529	0.999692	25282564.793326	1990.012017	1208.532656	1990.512017	839.967344	16.346522	31.563863	1440725.034082	1473.513286	977.748248	24540.958984	1791.394616	836.083941	9.817918	11.666806	11.617544	11.716069	56.927347	0.999564	12352256.718646	2459358.030727
95	ogg2m001-ep05-20210522-0249-e91.fits.fz	95.000000	0.000000	59358.027191	2459358.027191	NaN	NaN	NaN	NaN	NaN	1.136568	13.328176	16.000000	60.000000	90.000000	0.932771	1.145639	0.000000	0.001380	0.001591	0.000000	675.792598	719.954312	0.000000	1439691.846848	1473.137168	1048.390721	1036.726678	1048.890721	1011.773322	16.351999	31.577626	1342903.388202	804.247719	1435.488138	935.502950	24232.371094	1669.763378	836.504805	9247.000000	8.905154	9.687825	9.942539	9.433112	339.726572	0.995218	11475139.583906	20.085011	1060.310578	20.585011	988.189422	16.357994	31.576887	1649367.300839	1549.225456	1064.639943	35552.777344	2050.819991	834.701935	7.844634	11.889290	12.026442	11.752139	330.947937	0.998094	21801834.054271	1990.569510	1208.250575	1991.069510	840.249425	16.346522	31.563863	1439691.846848	1473.137168	977.296533	20721.335938	1790.109953	835.473987	10.360658	11.990939	12.094362	11.887517	339.089630	0.999464	10407904.150480	2459358.031541
96	ogg2m001-ep05-20210522-0250-e91.fits.fz	96.000000	0.000000	59358.028003	2459358.028003	NaN	NaN	NaN	NaN	NaN	1.139155	13.062250	16.000000	60.000000	90.000000	0.936327	1.148054	0.000000	0.001381	0.001591	0.000000	677.949728	721.747658	0.000000	1438258.233774	1468.958067	1047.925898	1037.051743	1048.425898	1011.448257	16.351999	31.577625	1346680.158702	804.247719	1433.176596	939.647049	23818.644531	1674.459406	824.747334	9355.000000	8.573698	9.529400	9.534790	9.524010	316.041137	0.999031	12564362.543313	19.756523	1060.532197	20.256523	987.967803	16.357994	31.576894	1651198.078919	1545.909306	1068.107988	34551.089844	2053.096377	822.413007	7.422708	11.721198	11.675602	11.766794	306.187769	0.999340	23843425.959171	1990.186255	1208.513725	1990.686255	839.986275	16.346521	31.563865	1438258.233774	1468.958067	979.100947	21194.863281	1788.327401	823.810264	9.862169	11.762214	11.708581	11.815848	279.170017	0.999908	11443613.450290	2459358.032354
97	ogg2m001-ep05-20210522-0251-e91.fits.fz	97.000000	0.000000	59358.028817	2459358.028817	NaN	NaN	NaN	NaN	NaN	1.141800	13.231058	16.000000	60.000000	90.000000	0.932274	1.145611	0.000000	0.001371	0.001581	0.000000	680.114781	724.538197	0.000000	1441382.007330	1465.647135	1047.594566	1037.258849	1048.094566	1011.241151	16.351999	31.577624	1343763.641852	804.247719	1427.142275	941.576509	23008.394531	1670.833015	807.591274	9285.000000	8.678614	9.606828	9.625498	9.588158	317.444905	0.997921	12089339.991904	19.381398	1060.806826	19.881398	987.693174	16.357994	31.576883	1651262.464294	1541.053781	1071.515144	31508.011719	2053.176434	805.601933	7.877111	11.802576	11.770599	11.834553	310.702647	0.998685	22352478.159349	1989.836437	1208.828331	1990.336437	839.671669	16.346522	31.563862	1441382.007330	1465.647135	983.444086	20893.744141	1792.211495	808.626195	10.075198	11.799355	11.784761	11.813948	306.552036	0.999928	11191782.503046	2459358.033168
98	ogg2m001-ep05-20210522-0252-e91.fits.fz	98.000000	0.000000	59358.029632	2459358.029632	NaN	NaN	NaN	NaN	NaN	1.144483	13.285341	16.000000	60.000000	90.000000	0.931897	1.145868	0.000000	0.001369	0.001580	0.000000	680.777073	725.291147	0.000000	1436279.396931	1458.452462	1048.388970	1036.549093	1048.888970	1011.950907	16.351998	31.577628	1338463.941146	804.247719	1420.652893	942.147057	23481.988281	1664.243378	793.211978	9433.000000	8.745744	9.996678	10.263441	9.729914	333.847699	0.992392	10714695.164274	20.129355	1060.138381	20.629355	988.361619	16.357994	31.576886	1645786.361250	1534.960193	1072.201331	32872.035156	2046.367458	791.695837	7.670464	12.054689	12.219394	11.889984	328.681090	0.996466	19573191.750537	1990.636165	1208.052654	1991.136165	840.447346	16.346521	31.563868	1436279.396931	1458.452462	984.796855	20962.101562	1785.866919	791.381534	10.208757	12.204839	12.368093	12.041585	334.322257	0.998165	9755274.119469	2459358.033983
